,Year,Total Revenue,Var Total Revenue (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Toll/AADT/mi Lights,Var Toll/AADT/mi Lights (%),Capture,Var Capture (%),GP Traffic,Var GP Traffic (%),Corridor PCE,Var Corridor PCE (%)
0,2024.9999999999995,46536947.41929,,39877886.146911,,14553.995319,,0.336938,,0.336938,,0.106395,,122238.5951,,167433.665758,
1,2026.0,49069121.11119,0.05441211407971269,41239645.679745,0.034148237642718904,15058.0475,0.03463325155409169,0.343379,0.019116276585009695,0.343379,0.019116276585009695,0.109188,0.026251233610602,122827.702817,0.0048193266334422,168856.855348,0.008500020492037796
2,2026.9999999999995,51739075.726885,0.05441211407974711,42647906.900719,0.034148237642732004,15579.556646,0.03463325148894625,0.349943,0.0191159040011184,0.349943,0.0191159040011184,0.112055,0.026257464190204027,123419.649637,0.004819326637427457,170292.142078,0.008500020488016125
3,2027.999999999999,54554308.217716,0.0544121140797289,44104257.76053,0.034148237642735335,16119.12735,0.034633251526996034,0.356633,0.019117399119285006,0.356633,0.019117399119285006,0.114997,0.026254964080139276,124014.449242,0.004819326636799071,171739.628775,0.00850002049029941
4,2029.0,57522723.459999,0.05441211407972801,45610340.435592,0.03414823764271202,16677.385141,0.03463325147065088,0.36345,0.01911488841470077,0.36345,0.01911488841470077,0.118016,0.02625285877022865,124612.115381,0.004819326640186139,173199.419138,0.008500020486899462
5,2030.0,60652656.451081,0.054412114079726015,47167853.179753,0.03414823764274266,17254.977215,0.03463325150296104,0.370399,0.019119548768743888,0.370399,0.019119548768743888,0.121115,0.026259151301518457,125212.661868,0.004819326637412802,174671.617749,0.008500020486945203
6,2031.0000000000007,62445984.714169,0.029567184160093518,47791121.819754,0.01321384370888734,17494.43069,0.013877356777489247,0.37613,0.015472503975442864,0.37613,0.015472503975442864,0.121933,0.006753911571646842,125976.936628,0.0061038136926256925,175937.246484,0.007245760652533129
7,2032.0000000000005,64292336.644271,0.029567184160089965,48422626.234152,0.01321384370887424,17737.207146,0.0138773567601016,0.381951,0.015476032222901503,0.381951,0.015476032222901503,0.122757,0.006757809616756871,126745.87638,0.006103813702587724,177212.045661,0.007245760647481392
8,2033.0000000000007,66193280.001915,0.029567184160095294,49062475.249184,0.013213843708888229,17983.352697,0.013877356732314272,0.387862,0.015475807106147155,0.387862,0.015475807106147155,0.123586,0.006753179044779456,127519.509596,0.006103813694739557,178496.081729,0.007245760654759792
9,2034.0000000000002,68150428.901892,0.029567184160089743,49710779.129098,0.013213843708890005,18232.914099,0.013877356809091301,0.393864,0.015474576008992935,0.393864,0.015474576008992935,0.124421,0.006756428721699903,128297.864925,0.006103813694594118,179789.421614,0.007245760649041033
