,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT MediumA,AADT MediumB,AADT HeavyA,AADT HeavyB,GrowthFactor,GrowthFactor_medium,GrowthFactor_heavy,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,Min Speed,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Max VC,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,VOT Lights,VOT MediumA,VOT MediumB,Speed GP Real,Speed ML Real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh,GPVeh,GPVehDay,ML PCE,ML V/C,ML Volume,ML PCE Total,GP PCE,GP Volume,GP PCE Total,Highway PCE,Highway Volume,Highway PCE Total,Highway V/C,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay,TransactionsLightsLength,TransactionsMediumALength,TransactionsMediumBLength,TotalVeh_hours,Difference in Travel Time,Implied Min VOT
74,2025,5SB,5,SB,AM-Peak,2,Peak,AM,3.0,70,11461.43138,1,6,70,3600,1,6,0.2,0.0,3481.0,430.0,0.0,0.0,0.0,1.0,1.0,1.0,4.02,2.01,0.31450145645208644,0.31450145645208644,30,3.82,0.715,3481.0,430.0,0.0,0.0,0.0,3911.0,4771.0,1.0,1.2,0.31676936139916867,4771.0,0.0,1.0,0.0,3306.95,408.5,0.0,0.0,0.0,3715.45,2.0099787281739565,10.049893640869783,10.049893640869783,0.314501449154826,0.31450144916029915,0.3145014491773523,-50078.13438062792,-250390.67190313962,-250390.67190313962,69.95672948378576,69.73125122701572,0.0,2.5813390242202234,2.573019083771198,0.008319940449025509,0.00217900190939856,1040.0405672825516,2440.959432717448,128.4738419819822,301.5261580180178,0.0,0.0,1168.5144092645337,2742.485590735466,5484.971181470932,1425.4620932284981,0.3959616925634717,2850.9241864569963,8552.77255937099,3345.5379067715016,6691.075813543003,20073.22744062901,4771.0,9542.0,28626.0,0.4162656340049562,6.029936184521869,30.14968092260935,30.14968092260935,2.89393766770675,10144.823592686205,6271.378250027709,3873.4453426584964,0.0,20289.64718537241,12542.756500055419,7746.890685316993,0.0,2080.081134565103,256.9476839639644,0.0,2337.0288185290674,6240.243403695309,770.8430518918931,0.0,7822.0,0.003233532351742692,-14495.142655085083
75,2025,5SB,5,SB,AM-Shoulder,1,OP,AM,3.0,70,8762.948339999999,1,6,70,3600,1,6,0.2,0.0,3793.0,469.0,0.0,0.0,0.0,1.0,1.0,1.0,4.02,2.01,0.3831482567905932,0.3831482567905932,30,3.82,0.715,3793.0,469.0,0.0,0.0,0.0,4262.0,5200.0,1.0,1.2,0.4206116418990068,5200.0,0.0,1.0,0.0,3603.35,445.54999999999995,0.0,0.0,0.0,4048.8999999999996,2.0099818226469486,10.049909113234744,10.049909113234744,0.3831482493206007,0.3831482551268162,0.3831482290237982,-410.69788306912835,-2053.489415345642,-2053.489415345642,69.79828252663779,68.55200215270051,-0.7120890455510382,2.6257438783341085,2.578860016094305,0.04688386223980334,0.01018107919205533,1380.6172441893866,2412.382755810613,170.71170507175296,298.28829492824707,0.0,0.0,1551.3289492611395,2710.6710507388602,2710.6710507388602,1892.7523594046456,0.5257645442790683,1892.7523594046456,5678.257078213937,3307.2476405953544,3307.2476405953544,9921.742921786063,5200.0,5200.0,15600.0,0.5934075836398233,6.029945467940846,30.14972733970423,30.14972733970423,2.894713392365192,13471.958056170126,8325.046694560771,5146.9113616093555,0.0,13471.958056170126,8325.046694560771,5146.9113616093555,0.0,1380.6172441893866,170.71170507175296,0.0,1551.3289492611395,4141.85173256816,512.1351152152589,0.0,4262.0,0.018180072569743105,-2572.2904128924592
76,2025,5SB,5,SB,MD,5,OP,MD,3.0,70,13000.0,1,6,70,3600,1,6,0.2,0.0,4637.0,573.0,0.0,0.0,0.0,1.0,1.0,1.0,4.02,2.01,0.2853519340519975,0.2853519340519975,30,3.823,0.708,4637.0,573.0,0.0,0.0,0.0,5210.0,6356.0,1.0,1.2,0.38289156626506027,6356.0,0.0,1.0,0.0,4405.15,544.35,0.0,0.0,0.0,4949.5,2.00997978941458,10.049898947072899,10.049898947072899,0.28535192706783813,0.28535192705532314,0.2853519271990072,-508.19911367583705,-2540.995568379185,-2540.995568379185,69.8568748063063,69.16857392814829,-0.5867076204727867,2.6023378794390415,2.5766970036820283,0.025640875757013237,0.007217752187236131,1257.018041522887,3379.981958477113,155.33132149256517,417.66867850743483,0.0,0.0,1412.3493630154521,3797.650636984548,18988.253184922738,1723.0120060005825,0.4786144461112729,8615.060030002913,25845.18009000874,4632.987993999417,23164.939969997085,69494.81990999126,6356.0,31780.0,95340.0,0.4889230769230769,6.02993936824374,30.1496968412187,30.1496968412187,2.8942165796561135,12262.93482811822,7579.742575171501,4683.192252946718,0.0,61314.674140591094,37898.712875857505,23415.961264733593,0.0,6285.090207614435,776.6566074628258,0.0,7061.74681507726,18855.270622843305,2329.9698223884775,0.0,26050.0,0.009951063598231821,-4703.380200728475
77,2025,5SB,5,SB,PM-Shoulder,1,OP,PM,3.0,70,13000.0,1,6,70,3600,1,6,0.2,0.0,4858.0,600.0,0.0,0.0,0.0,1.0,1.0,1.0,4.02,2.01,0.2853519340519975,0.2853519340519975,30,4.005,0.592,4858.0,600.0,0.0,0.0,0.0,5458.0,6658.0,1.0,1.2,0.4010843373493976,6658.0,0.0,1.0,0.0,4615.099999999999,570.0,0.0,0.0,0.0,5185.099999999999,2.009979257249888,10.04989628624944,10.04989628624944,0.28535192992541636,0.28535178987418,0.28535189383615284,-481.3196994716992,-2406.598497358496,-2406.598497358496,69.81103101978603,68.90571820282561,-0.6145841632029101,2.6122650586148124,2.5783890793560107,0.0338759792588017,0.009535895860591932,1316.9276917987888,3541.072308201211,162.65052022828257,437.3494797717174,0.0,0.0,1479.5782120270715,3978.4217879729285,3978.4217879729285,1804.8792524836365,0.5013553479121212,1804.8792524836365,5414.63775745091,4853.120747516363,4853.120747516363,14559.362242549088,6657.999999999999,6657.999999999999,19974.0,0.5121538461538461,6.029937771749664,30.14968885874832,30.14968885874832,2.8938099846349696,12844.854609036885,7940.992031440616,4903.862577596269,0.0,12844.854609036885,7940.992031440616,4903.862577596269,0.0,1316.9276917987888,162.65052022828257,0.0,1479.5782120270715,3950.7830753963663,487.9515606848477,0.0,5458.0,0.013138427993676854,-3560.0079488081265
78,2025,5SB,5,SB,PM-Peak,3,Peak,PM,3.0,70,13000.0,1,6,70,3600,1,6,0.2,0.0,4919.0,608.0,0.0,0.0,0.0,1.0,1.0,1.0,4.02,2.01,0.2853519340519975,0.2853519340519975,30,4.005,0.592,4919.0,608.0,0.0,0.0,0.0,5527.0,6743.0,1.0,1.2,0.40620481927710844,6743.0,0.0,1.0,0.0,4673.05,577.6,0.0,0.0,0.0,5250.65,2.0099801438076748,10.049900719038373,10.049900719038373,0.2853519270691372,0.2853519270529218,0.28535192726386205,-307.8924155923027,-1539.4620779615134,-1539.4620779615134,69.7961297277918,68.82063263861116,-0.9725479578519854,2.6154947012069854,2.5789395587120447,0.03655514249494063,0.010290052578358647,1333.4638227904315,3585.5361772095685,164.81927306576762,443.1807269342324,0.0,0.0,1498.2830958561992,4028.716904143801,12086.150712431403,1827.9216419877343,0.5077560116632596,5483.7649259632035,16451.294777889612,4915.078358012266,14745.235074036798,44235.705222110395,6743.0,20229.0,60687.00000000001,0.5186923076923077,6.029940431423024,30.14970215711512,30.14970215711512,2.8944150469184113,13009.959411569049,8040.70741888393,4969.25199268512,0.0,39029.87823470715,24122.12225665179,14907.75597805536,0.0,4000.3914683712946,494.45781919730285,0.0,4494.849287568598,12001.174405113885,1483.3734575919086,0.0,16581.0,0.014174485932193281,-3299.0928333859406
79,2025,5SB,5,SB,PM-Late,3,OP,PM,3.0,70,12867.952899999998,1,6,70,3600,1,6,0.2,0.0,3555.0,439.0,0.0,0.0,0.0,1.0,1.0,1.0,4.02,2.01,0.2876400080827993,0.2876400080827993,30,4.005,0.592,3555.0,439.0,0.0,0.0,0.0,3994.0,4872.0,1.0,1.2,0.2958473363134286,4872.0,0.0,1.0,0.0,3377.25,417.04999999999995,0.0,0.0,0.0,3794.2999999999997,2.00997807058744,10.0498903529372,10.0498903529372,0.28764000244888005,0.28764000202232665,0.2876399800154931,-78203.2801104611,-391016.4005523055,-391016.4005523055,69.96963466624527,69.82141103193901,0.0,2.578005762697363,2.5725445167550025,0.005461245942360637,0.0015288450972106512,971.4321982704802,2583.56780172952,119.96026284341131,319.03973715658867,0.0,0.0,1091.3924611138914,2902.6075388861086,8707.822616658326,1331.312986800714,0.36980916300019834,3993.938960402142,11981.816881206427,3540.687013199286,10622.061039597858,31866.183118793575,4872.0,14616.0,43848.0,0.37861500099211587,6.0299342117623205,30.149671058811602,30.149671058811602,2.8936840013067124,9474.434711616077,5857.672246758646,3616.762464857431,0.0,28423.30413484823,17573.01674027594,10850.287394572293,0.0,2914.2965948114406,359.88078853023393,0.0,3274.1773833416746,8742.889784434323,1079.6423655907017,0.0,11982.0,0.0021228965744971564,-22082.631968615813
80,2025,6NB,6,NB,Night,8,OP,NT,4.4,70,8400.0,1,6,70,3600,1,6,0.2,0.052631578947368425,1452.0,179.0,0.0,0.0,0.0,1.0,1.0,1.0,1.2059999999999997,1.2059999999999997,0.15789473684210525,0.15789473684210525,30,4.009,0.708,1228.9728000000002,164.68,0.0,0.0,0.0,1393.6528000000003,1723.0128000000002,1.0,1.2,0.14358440000000003,1723.0128000000002,0.0,1.0,0.0,1167.5241600000002,156.446,0.0,0.0,0.0,1323.9701600000003,1.2057785943737018,6.028892971868509,6.028892971868509,0.0526316745086575,0.05263167432607495,0.05263167395034252,552891.7746481961,2764458.873240981,2764458.873240981,69.99616759894147,69.99999998685263,0.0,3.7714285721369194,3.771635063117261,-0.00020649098034164481,0.00028289361350518187,61.44875157011377,1167.5240484298865,8.23401492161712,156.44598507838288,0.0,0.0,69.68276649173089,1323.9700335082694,10591.760268066155,86.15079633496514,0.023930776759712537,689.2063706797211,3032.508030990773,1636.8620036650352,13094.896029320282,57617.542529009246,1723.0128000000004,13784.102400000003,60650.05056000002,0.20512057142857149,5.305425815244289,26.527129076221442,26.527129076221442,1.7756985007205752,544.4365695358854,326.0117928946146,218.42477664127074,0.0,4355.492556287083,2608.0943431569167,1747.398213130166,0.0,491.59001256091017,65.87211937293696,0.0,557.4621319338471,2162.996055268005,289.83732524092267,0.0,11149.222400000002,-5.474839874114962e-05,350362.5947376614
81,2025,6NB,6,NB,AM-Early,1,OP,AM,4.4,70,8400.0,1,6,70,3600,1,6,0.2,0.0,3969.0,491.0,0.0,0.0,0.0,1.0,1.0,1.0,4.02,2.01,0.39473684210526316,0.39473684210526316,30,3.82,0.715,3359.3616,451.72,0.0,0.0,0.0,3811.0816000000004,4714.5216,1.0,1.2,0.3928768,4714.5216,0.0,1.0,0.0,3191.39352,429.134,0.0,0.0,0.0,3620.52752,2.009987861393118,10.04993930696559,10.04993930696559,0.3947368338633665,0.394736833854157,0.39473683390870623,-440.4452021350841,-2202.2260106754206,-2202.2260106754206,69.86982731309716,69.03161872392155,-0.9878044225569808,3.824334484402232,3.7784550234678047,0.045879460934427296,0.00962623929374966,1259.7605736968644,2099.6010263031358,169.39499645916982,282.3250035408302,0.0,0.0,1429.1555701560342,2381.926029843966,2381.926029843966,1767.945563074374,0.49109598974288166,1767.945563074374,7778.9604775272455,2946.5760369256263,2946.5760369256263,12964.934562472758,4714.5216,4714.5216,20743.895040000003,0.5612525714285714,8.84394659012972,44.2197329506486,44.2197329506486,2.9629474797123128,18631.856736726797,11141.255230126244,7490.601506600554,0.0,18631.856736726797,11141.255230126244,7490.601506600554,0.0,1259.7605736968644,169.39499645916982,0.0,1429.1555701560342,5542.946524266204,745.3379844203473,0.0,3811.0816000000004,0.012142386411766752,-2628.6113486806707
82,2025,6NB,6,NB,AM-Peak,2,Peak,AM,4.4,70,10653.330564,1,6,70,3600,1,6,0.2,0.0,4348.0,537.0,0.0,0.0,0.0,1.0,1.0,1.0,4.02,2.01,0.33233229833503763,0.33233229833503763,30,3.82,0.715,3680.1472000000003,494.04,0.0,0.0,0.0,4174.1872,5162.2672,1.0,1.2,0.36217971489684453,5162.2672,0.0,1.0,0.0,3496.1398400000003,469.338,0.0,0.0,0.0,3965.47784,2.0099832097730492,10.049916048865246,10.049916048865246,0.3323322934489728,0.33233229080694315,0.3323322917946716,-333.32478364174057,-1666.623918208703,-1666.623918208703,69.90708812753056,69.40244274245823,-1.3325629491277509,3.8039006923670295,3.7764410887546678,0.02745960361236177,0.006867148736752042,1161.880171245525,2518.267028754475,155.9761727027491,338.0638272972509,0.0,0.0,1317.8563439482741,2856.330856051726,5712.661712103452,1629.8086893537723,0.4527246359316034,3259.6173787075445,14342.316466313197,3532.4585106462278,7064.9170212924555,31085.634893686805,5162.2672,10324.5344,45427.95136000001,0.48456838628892845,8.843926123001417,44.219630615007084,44.219630615007084,2.961557301127857,17172.791139933775,10275.582398275657,6897.208741658116,0.0,34345.58227986755,20551.164796551315,13794.417483316232,0.0,2323.76034249105,311.9523454054982,0.0,2635.7126878965482,10224.54550696062,1372.5903197841922,0.0,8348.3744,0.007271291400289511,-4391.869390718068
83,2025,6NB,6,NB,AM-Shoulder,1,OP,AM,4.4,70,10041.90936,1,6,70,3600,1,6,0.2,0.0,4165.0,515.0,0.0,0.0,0.0,1.0,1.0,1.0,4.02,2.01,0.3472272084692372,0.3472272084692372,30,3.82,0.715,3525.2560000000003,473.8,0.0,0.0,0.0,3999.0560000000005,4946.656000000001,1.0,1.2,0.362607305873494,4946.656000000001,0.0,1.0,0.0,3348.9932000000003,450.11,0.0,0.0,0.0,3799.1032000000005,2.0099839860294226,10.049919930147112,10.049919930147112,0.34722720369777427,0.3472272007723544,0.34722720170083193,-507.8629674932197,-2539.314837466098,-2539.314837466098,69.9095352431532,69.39823385011341,-0.8669779365978947,3.804131392885131,3.7763088980892006,0.027822494795930464,0.006686047525062073,1162.861544038861,2362.394455961139,156.29043533964446,317.5095646603555,0.0,0.0,1319.1519793785055,2679.9040206214945,2679.9040206214945,1631.7328500577944,0.453259125016054,1631.7328500577944,7179.624540254296,3314.923149942206,3314.923149942206,14585.661859745707,4946.656,4946.656,21765.286400000005,0.49260114014811224,8.84392953852946,44.2196476926473,44.2196476926473,2.962539194566514,17195.37354699481,10284.26555854526,6911.107988449551,0.0,17195.37354699481,10284.26555854526,6911.107988449551,0.0,1162.861544038861,156.29043533964446,0.0,1319.1519793785055,5116.590793770989,687.6779154944356,0.0,3999.0560000000005,0.007367642729123285,-4334.587535960475
84,2025,6NB,6,NB,MD,5,OP,MD,4.4,70,13000.934844,1,6,70,3600,1,6,0.2,0.0,4597.0,568.0,0.0,0.0,0.0,1.0,1.0,1.0,4.02,2.01,0.2853358651049205,0.2853358651049205,30,3.823,0.708,3890.9008,522.5600000000001,0.0,0.0,0.0,4413.4608,5458.5808,1.0,1.2,0.3288116513494341,5458.5808,0.0,1.0,0.0,3696.35576,496.432,0.0,0.0,0.0,4192.787759999999,2.0099814522820187,10.049907261410095,10.049907261410095,0.2853358581241171,0.2853358580964264,0.28533585859764865,-601.5534848652129,-3007.767424326065,-3007.767424326065,69.9425234681136,69.66414446371394,-0.7389546326275003,3.7896108827907886,3.7745278109726206,0.015083071818168037,0.004245958175347403,1054.7028427116231,2836.1979572883765,141.64985070652517,380.9101492934749,0.0,0.0,1196.3526934181482,3217.1081065818516,16085.540532909257,1479.6523948311988,0.41101455411977744,7398.261974155994,32552.352686286376,3978.928405168801,19894.642025844005,87536.42491371362,5458.5808,27292.904,120088.7776,0.4198606381385846,8.843918390040884,44.21959195020442,44.21959195020442,2.961920037634022,15591.404464735639,9327.705866685721,6263.6985980499185,0.0,77957.02232367819,46638.5293334286,31318.492990249593,0.0,5273.514213558115,708.2492535326259,0.0,5981.763467090741,23203.46253965571,3116.296715543554,0.0,22067.304,0.003996015547778261,-7995.644958187891
85,2025,6NB,6,NB,PM-Shoulder,1,OP,PM,4.4,70,13191.16692,1,6,70,3600,1,6,0.2,0.0,5439.0,672.0,0.0,0.0,0.0,1.0,1.0,1.0,4.02,2.01,0.28210321104134184,0.28210321104134184,30,4.005,0.592,4603.569600000001,618.24,0.0,0.0,0.0,5221.8096000000005,6458.289600000001,1.0,1.2,0.38462422717670186,6458.289600000001,0.0,1.0,0.0,4373.39112,587.328,0.0,0.0,0.0,4960.719120000001,2.0099829741932287,10.049914870966143,10.049914870966143,0.2821032054730643,0.28210320405532074,0.28210320487023577,-507.17287917159445,-2535.864395857972,-2535.864395857972,69.85200123293482,69.14602130069566,-0.8616818027635396,3.818007096199242,3.779419277046074,0.03858781915316811,0.010947266695978742,1233.7476537394348,3369.8219462605657,165.6871106314034,452.5528893685966,0.0,0.0,1399.4347643708381,3822.374835629162,3822.374835629162,1730.808985633645,0.4807802737871236,1730.808985633645,7615.559536788039,4727.480614366355,4727.480614366355,20800.914703211965,6458.2896,6458.2896,28416.474240000003,0.48959198524037784,8.843925086450207,44.219625432251036,44.219625432251036,2.9618766383816113,18237.793796327867,10911.171825255271,7326.621971072597,0.0,18237.793796327867,10911.171825255271,7326.621971072597,0.0,1233.7476537394348,165.6871106314034,0.0,1399.4347643708381,5428.489676453513,729.0232867781751,0.0,5221.8096000000005,0.010209986329785474,-3125.312108800333
86,2025,6NB,6,NB,PM-Peak,3,Peak,PM,4.4,70,10965.24966,1,6,70,3600,1,6,0.2,0.0,5409.0,668.0,0.0,0.0,0.0,1.0,1.0,1.0,4.02,2.01,0.325215304635098,0.325215304635098,30,4.005,0.592,4578.177600000001,614.5600000000001,0.0,0.0,0.0,5192.737600000001,6421.857600000001,1.0,1.2,0.44090267931596866,6421.857600000001,0.0,1.0,0.0,4349.268720000001,583.832,0.0,0.0,0.0,4933.100720000001,2.0099980328004845,10.049990164002423,10.049990164002423,0.3252153032965101,0.3252153033094674,0.32521530285571043,-268.96473060387837,-1344.823653019392,-1344.823653019392,69.69374274537397,68.0918537721387,-1.6105522979551132,3.877115768994109,3.788001470440808,0.08911429855330111,0.02270487164676474,1414.4487458928245,3163.7288541071766,189.87110096177298,424.6888990382271,0.0,0.0,1604.3198468545975,3588.417753145404,10765.253259436211,1984.0620487781434,0.5511283468828176,5952.18614633443,26189.619043871495,4437.795551221858,13313.386653665573,58578.90127612853,6421.857600000001,19265.5728,84768.52032000003,0.5856553930938952,8.843991344322133,44.219956721610664,44.219956721610664,2.9615303352077977,20905.464332877607,12509.372465663435,8396.09186721417,0.0,62716.39299863282,37528.1173969903,25188.275601642512,0.0,4243.346237678474,569.613302885319,0.0,4812.959540563793,18670.723445785286,2506.2985326954035,0.0,15578.212800000005,0.02352541287237962,-1353.316851794505
87,2025,6NB,6,NB,PM-Late,3,OP,PM,4.4,70,10524.657228,1,6,70,3600,1,6,0.2,0.0,3740.0,462.0,0.0,0.0,0.0,1.0,1.0,1.0,4.02,2.01,0.3353597916608613,0.3353597916608613,30,4.005,0.592,3165.5360000000005,425.04,0.0,0.0,0.0,3590.5760000000005,4440.656000000001,1.0,1.2,0.3143903549883725,4440.656000000001,0.0,1.0,0.0,3007.2592000000004,403.788,0.0,0.0,0.0,3411.0472000000004,2.009981622221916,10.04990811110958,10.04990811110958,0.3353597841507997,0.3353597841252208,0.33535978460296717,-50997.44834620962,-254987.24173104813,-254987.24173104813,69.96048772763477,69.74309266394808,0.0,3.785321096557396,3.773558598215984,0.011762498341412186,0.0029181366987551874,1008.5137961975067,2157.022203802494,135.41425651235465,289.62574348764537,0.0,0.0,1143.9280527098613,2446.647947290139,7339.943841870418,1414.7565657345708,0.39298793492626966,4244.269697203712,18674.786667696335,3025.89943426543,9077.69830279629,39941.872532303685,4440.656000000001,13321.968000000003,58616.659200000024,0.4219288005110508,8.843919137776432,44.21959568888216,44.21959568888216,2.9617203835256793,14907.17813638959,8919.21446290269,5987.963673486901,0.0,44721.53440916877,26757.64338870807,17963.891020460702,0.0,3025.54138859252,406.24276953706396,0.0,3431.784158129584,13312.38210980709,1787.4681859630816,0.0,10771.728000000001,0.0031170837911389834,-10252.830124423725
88,2025,6SB,6,SB,Night,8,OP,NT,4.4,70,8400.0,1,6,70,3600,1,6,0.2,0.052631578947368425,1489.0,184.0,0.0,0.0,0.0,1.0,1.0,1.0,1.2059999999999997,1.2059999999999997,0.15789473684210525,0.15789473684210525,30,4.009,0.708,1489.0,184.0,0.0,0.0,0.0,1673.0,2041.0,1.0,1.2,0.17008333333333334,2041.0,0.0,1.0,0.0,1414.55,174.79999999999998,0.0,0.0,0.0,1589.35,1.205948834164974,6.02974417082487,6.02974417082487,0.05263160899822585,0.052631612477838846,0.0526315835482303,200158.6058627596,1000793.0293137982,1000793.0293137982,69.98941340701167,69.9999999636786,0.0,3.7714285733854793,3.7719990374080203,-0.0005704640225410174,0.0007815383918451495,74.45004250844038,1414.5499574915596,9.200005861126229,174.79999413887379,0.0,0.0,83.6500483695666,1589.3499516304332,12714.799613043466,102.05006009181906,0.028347238914394186,816.4004807345525,3592.1621152320313,1938.949939908181,15511.599519265448,68251.03788476798,2041.0,16328.0,71843.20000000001,0.24297619047619048,5.306174870325886,26.53087435162943,26.53087435162943,1.7364798527972394,639.1291441887746,395.04494465298035,244.08419953579428,0.0,5113.033153510197,3160.359557223843,1952.6735962863543,0.0,595.600340067523,73.60004688900983,0.0,669.2003869565328,2620.6414962971016,323.84020631164327,0.0,13384.0,-0.0001512365238918564,126838.72635402849
89,2025,6SB,6,SB,AM-Early,1,OP,AM,4.4,70,14715.256692,1,6,70,3600,1,6,0.2,0.0,4705.0,581.0,0.0,0.0,0.0,1.0,1.0,1.0,4.02,2.01,0.25862821280207243,0.25862821280207243,30,3.82,0.715,4705.0,581.0,0.0,0.0,0.0,5286.0,6448.0,1.0,1.2,0.3520562178534166,6448.0,0.0,1.0,0.0,4469.75,551.9499999999999,0.0,0.0,0.0,5021.7,2.009981431090016,10.049907155450079,10.049907155450079,0.2586282060752794,0.25862820604548764,0.25862820661246255,-573.1537441929297,-2865.7687209646483,-2865.7687209646483,69.90885119067471,69.49523740173363,-0.7712049310400947,3.798821471374875,3.776345848967627,0.022475622407247986,0.006736670228506425,1156.0034241049802,3548.9965758950198,142.7498383268069,438.25016167319313,0.0,0.0,1298.753262431787,3987.2467375682127,3987.2467375682127,1584.252939085401,0.44007026085705586,1584.252939085401,6970.712931975765,4863.747060914599,4863.747060914599,21400.48706802424,6448.0,6448.0,28371.200000000004,0.4381846769622087,8.84391829679607,44.21959148398035,44.21959148398035,2.89367360766479,16535.939368816587,10223.599833600943,6312.339535215642,0.0,16535.939368816587,10223.599833600943,6312.339535215642,0.0,1156.0034241049802,142.7498383268069,0.0,1298.753262431787,5086.415066061913,628.0992886379504,0.0,5286.0,0.005951685387447324,-5365.764012235318
90,2025,6SB,6,SB,AM-Peak,2,Peak,AM,4.4,70,15049.623011999998,1,6,70,3600,1,6,0.2,0.0,3399.0,420.0,0.0,0.0,0.0,1.0,1.0,1.0,4.02,2.01,0.25399130600201747,0.25399130600201747,30,3.82,0.715,3399.0,420.0,0.0,0.0,0.0,3819.0,4659.0,1.0,1.2,0.24981738220671765,4659.0,0.0,1.0,0.0,3229.0499999999997,399.0,0.0,0.0,0.0,3628.0499999999997,2.009979436766607,10.049897183833034,10.049897183833034,0.25399129931246456,0.25399129930204295,0.2539912993907432,-225936.64954533757,-1129683.247726688,-1129683.247726688,69.98824895318116,69.93515276603095,0.0,3.774925621213923,3.7720617953537254,0.002863825860197622,0.0008675167774610525,820.1506050449136,2578.8493949550866,101.34252842151514,318.6574715784849,0.0,0.0,921.4931334664287,2897.5068665335716,5795.013733067143,1124.178190309459,0.3122717195304053,2248.356380618918,9892.76807472324,3534.821809690541,7069.643619381082,31106.431925276764,4659.0,9318.0,40999.200000000004,0.3095758608893452,8.843909521773071,44.219547608865355,44.219547608865355,2.894180917165817,11734.658505582636,7253.337745244657,4481.320760337979,0.0,23469.317011165273,14506.675490489313,8962.641520675958,0.0,1640.3012100898272,202.68505684303028,0.0,1842.9862669328575,7217.32532439524,891.8142501093333,0.0,7638.0,0.0007592202926593535,-42111.06823292473
91,2025,6SB,6,SB,AM-Shoulder,1,OP,AM,4.4,70,10100.265288,1,6,70,3600,1,6,0.2,0.0,3704.0,458.0,0.0,0.0,0.0,1.0,1.0,1.0,4.02,2.01,0.3457482030959018,0.3457482030959018,30,3.82,0.715,3704.0,458.0,0.0,0.0,0.0,4162.0,5078.0,1.0,1.2,0.37064975701220887,5078.0,0.0,1.0,0.0,3518.7999999999997,435.09999999999997,0.0,0.0,0.0,3953.8999999999996,2.0099826097154163,10.049913048577082,10.049913048577082,0.34574819546955765,0.3457481954319216,0.34574819628583003,-496.23704296965565,-2481.1852148482785,-2481.1852148482785,69.89647552405843,69.31440781855966,-0.8848558684524271,3.8087319549935077,3.777014477777652,0.031717477215855716,0.007652691698240499,1216.6187502182793,2487.3812497817207,150.43503983242908,307.5649601675709,0.0,0.0,1367.0537900507084,2794.9462099492916,2794.9462099492916,1667.9238697155665,0.46331218603210184,1667.9238697155665,7338.865026748494,3410.0761302844335,3410.0761302844335,15004.334973251509,5078.0,5078.0,22343.200000000004,0.5027590716882564,8.843923482747833,44.219617413739165,44.219617413739165,2.894722672339616,17411.863041617387,10759.683134606761,6652.179907010626,0.0,17411.863041617387,10759.683134606761,6652.179907010626,0.0,1216.6187502182793,150.43503983242908,0.0,1367.0537900507084,5353.1225009604295,661.914175262688,0.0,4162.0,0.008397499507208106,-3802.2871668569214
92,2025,6SB,6,SB,MD,5,OP,MD,4.4,70,13986.033936,1,6,70,3600,1,6,0.2,0.0,4528.0,560.0,0.0,0.0,0.0,1.0,1.0,1.0,4.02,2.01,0.26935249428618857,0.26935249428618857,30,3.823,0.708,4528.0,560.0,0.0,0.0,0.0,5088.0,6208.0,1.0,1.2,0.3530073934004946,6208.0,0.0,1.0,0.0,4301.599999999999,532.0,0.0,0.0,0.0,4833.599999999999,2.0099815232005325,10.049907616002663,10.049907616002663,0.26935248745941603,0.2693524874292516,0.269352488023929,-565.603620633888,-2828.01810316944,-2828.01810316944,69.9092350509489,69.48705977759518,-0.7812135065400047,3.7992685378396445,3.7763251136648885,0.022943424174755922,0.006708262863755029,1158.6466600554238,3369.353339944576,143.29552331236187,416.70447668763813,0.0,0.0,1301.9421833677857,3786.057816632214,18930.28908316107,1588.5332299925094,0.4412592305534748,7942.666149962547,34947.73105983521,4619.466770007491,23097.333850037452,101628.2689401648,6208.0,31040.0,136576.0,0.4438713668512294,8.843918702082343,44.21959351041172,44.21959351041172,2.8948790490496825,16583.446658703775,10246.976865969405,6336.469792734368,0.0,82917.23329351888,51234.88432984703,31682.348963671837,0.0,5793.233300277119,716.4776165618093,0.0,6509.710916838929,25490.226521219327,3152.5015128719615,0.0,25440.0,0.006075595581464526,-5256.359751423848
