,Year,Total Revenue,Var Total Revenue (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Toll/AADT/mi Lights,Var Toll/AADT/mi Lights (%),Capture,Var Capture (%),GP Traffic,Var GP Traffic (%),Corridor PCE,Var Corridor PCE (%)
0,2024.9999999999995,472751346.218694,,48129204.952675,,26172.041843,,3.093017,,2.148143,,0.220529,,92506.592232,,144789.005651,
1,2026.0,521601114.795475,0.10333078682378449,49916103.006917,0.03712710517447859,27140.262979,0.0369944821962358,3.290877,0.06396990381882794,2.296088,0.06887111332904738,0.221131,0.002729799708881764,95592.681114,0.03336074551595547,149338.741831,0.03142321586879793
2,2026.9999999999995,575498568.395454,0.10333078682378338,51769343.413155,0.037127105174480146,28144.302955,0.03699448221179291,3.501393,0.06396957406794601,2.454223,0.06887148924605668,0.221735,0.002731412601580052,98781.724221,0.03336074550725132,154031.445353,0.03142321586792618
3,2027.999999999999,634965288.283717,0.10333078682378294,53691389.270868,0.03712710517446127,29185.48687,0.03699448221065382,3.725377,0.06396996852395587,2.623249,0.06887149211787191,0.222341,0.002732992085146879,102077.156185,0.03336074552239321,158871.608711,0.03142321586938057
4,2029.0,700576751.127862,0.10333078682378027,55684795.127291,0.037127105174471264,30265.188844,0.03699448218250678,3.963688,0.06396963314048487,2.803916,0.06887146435584279,0.222949,0.0027345383892309894,105482.526215,0.03336074551125101,163863.865567,0.031423215869119225
5,2030.0,772967898.052354,0.1033307868237836,57752210.372601,0.037127105174474595,31384.833834,0.036994482201024415,4.217244,0.06396971709175903,2.997025,0.06887117873716608,0.223558,0.002731566412049302,109001.501928,0.03336074551179635,169012.995188,0.03142321586997254
6,2031.0000000000007,852839279.14763,0.10333078682378383,59896382.761163,0.03712710517447548,32545.89951,0.03699448218018553,4.487021,0.06396997660083237,3.203435,0.06887163103410887,0.224169,0.0027330715071705036,112637.873295,0.03336074551891932,174323.927021,0.031423215872202315
7,2032.0000000000005,940963832.896183,0.1033307868237836,62120162.063508,0.037127105174486585,33749.91821,0.03699448219675294,4.774054,0.06396961369246967,3.42406,0.06887138337440901,0.224781,0.002730083106941672,116395.556721,0.033360745511934464,179801.745411,0.03142321586950092
8,2033.0000000000007,990007668.7919,0.05212085117529486,63252140.219029,0.018222395401411573,34363.207456,0.01817157725194951,4.933237,0.033343359752529,3.541969,0.03443543629492485,0.225216,0.0019352169444926126,118215.236015,0.015633580398277225,182604.788382,0.015589631594469022
9,2034.0000000000002,1041607711.159406,0.05212085117529752,64404745.728087,0.018222395401432445,34987.641134,0.01817157722542495,5.097728,0.033343421368160486,3.663938,0.03443536631743527,0.225651,0.0019314791133844267,120063.363411,0.01563358039369378,185451.529759,0.015589631587561437
10,2034.9999999999993,1095897191.655785,0.05212085117529508,65578354.470472,0.018222395401418234,35623.421756,0.01817157720250462,5.267704,0.03334348164515655,3.790107,0.03443535343665749,0.226087,0.001932187315810685,121940.383656,0.01563358040016416,188342.650787,0.015589631596768738
11,2035.9999999999998,1153016286.085504,0.05212085117529863,66773349.175408,0.018222395401428892,36270.755516,0.01817157724021734,5.443347,0.03334336933130633,3.920621,0.034435439421631076,0.226524,0.001932884243676103,123846.748447,0.015633580392677482,191278.843325,0.015589631587592967
12,2036.999999999999,1213112476.335257,0.05212085117529419,67990119.54636,0.01822239540142956,36929.852351,0.018171577228637048,5.624846,0.03334327207139287,4.05563,0.034435616194475216,0.226962,0.001933569952852654,125782.916546,0.015633580398992653,194260.810024,0.015589631593146969
13,2038.0000000000005,1276340931.17322,0.052120851175294414,69229062.388124,0.018222395401426228,37600.926015,0.0181715772275981,5.812398,0.0333434906484551,4.195287,0.03443534050196906,0.2274,0.001929838475163148,127749.353884,0.015633580393891178,197289.264485,0.015589631591806041
14,2038.999999999999,1342864906.895841,0.05212085117529819,70490581.73623,0.018222395401420455,38284.194146,0.018171577229971092,6.006202,0.03334320877544861,4.339754,0.03443554636428914,0.22784,0.0019349164467896696,129746.533679,0.015633580400050473,200364.931436,0.015589631595153808
15,2039.9999999999998,1412856168.856686,0.052120851175295524,71775088.988704,0.01822239540142423,38979.878336,0.018171577214004975,6.20647,0.03334353390045819,4.489195,0.03443536200439001,0.22828,0.0019311797752810111,131774.936544,0.015633580393125346,203488.546901,0.015589631591782505
