,index,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT MediumA,AADT MediumB,AADT HeavyA,AADT HeavyB,GrowthFactor,GrowthFactor_medium,GrowthFactor_heavy,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,Min Speed,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Max VC,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,CaptureRateLights,CaptureRateMediumA,VOT Lights,VOT MediumA,Speed GP Real,Speed ML Real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh,GPVeh,GPVehDay,ML PCE,ML V/C,ML Volume,ML PCE Total,GP PCE,GP Volume,GP PCE Total,Highway PCE,Highway Volume,Highway PCE Total,Highway V/C,TollLightsPerSeg,TollMediumAPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay,TransactionsLightsLength,TransactionsMediumALength,TotalVeh_hours,Difference in Travel Time,Implied Min VOT
0,0,2025,1NB,1,NB,Night,8,OP,NT,3.0,70,12000,1,6,70,1800,1,6,0.1,0.01,1830.0,0.0,226.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.103,0.708,1830.0,0.0,226.0,0.0,0.0,2056.0,2508.0,1.0,1.2,0.16076923076923078,2508.0,0.0,1.0,91.5,1303.875,0.0,169.5,0.0,0.0,1542.0,0.9649999983783675,4.824999991891837,,0.010000503164142147,0.010000503164142147,711141.4233254453,3555707.116627226,69.99434597626222,69.9999973137702,0.0,2.5714286701064046,2.571636287037312,-0.00020761693090731725,0.00028457038397478875,13.039406063145842,1725.4605939368541,0.0,0.0,13.039406063145842,1951.4605939368541,15611.684751494833,13.039406063145842,0.007244114479525467,104.31524850516674,312.9457455155002,2403.460593936854,19227.68475149483,57683.054254484494,2416.4999999999995,19331.999999999996,57995.99999999999,0.20137499999999997,2.8949999951351026,14.474999975675512,0.9649999983783674,37.74908048937184,37.74908048937184,0.0,301.99264391497474,301.99264391497474,0.0,104.31524850516674,0.0,104.31524850516674,312.9457455155002,0.0,16448.0,-8.073339606920275e-05,278878.9895393903
1,1,2025,1NB,1,NB,AM-Early,1,OP,AM,3.0,70,12000,1,6,70,1800,1,6,0.1,0.01,3467.0,0.0,429.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.155,0.715,3467.0,0.0,429.0,0.0,0.0,3896.0,4754.0,1.0,1.2,0.3047435897435897,4754.0,0.0,1.0,173.35000000000002,2470.2375,0.0,321.75,0.0,0.0,2922.0,0.9649999983783637,4.8249999918918185,,0.010000503164142145,0.010000503164142145,15330.569009473358,76652.84504736679,69.73868432326275,69.99987578932543,1.3635755716662068,2.5714331342777745,2.581063892252945,-0.009630757975170656,0.013200389529392195,24.703617934932584,3268.9463820650676,0.0,0.0,24.703617934932584,3697.9463820650676,3697.9463820650676,24.703617934932584,0.013724232186073658,24.703617934932584,74.11085380479776,4555.946382065067,4555.946382065067,13667.839146195201,4580.65,4580.65,13741.949999999999,0.3817208333333333,2.894999995135091,14.474999975675455,0.9649999983783637,71.51697380144898,71.51697380144898,0.0,71.51697380144898,71.51697380144898,0.0,24.703617934932584,0.0,24.703617934932584,74.11085380479776,0.0,3896.0,-0.003731313279023175,6011.9878468522975
2,2,2025,1NB,1,NB,AM-Peak,2,Peak,AM,3.0,70,12000,1,6,70,1800,1,6,0.1,0.01,4855.0,0.0,600.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.155,0.715,4855.0,0.0,600.0,0.0,0.0,5455.0,6655.0,1.0,1.2,0.4266025641025641,6655.0,0.0,1.0,242.75,3459.1875,0.0,450.0,0.0,0.0,4091.25,0.10000173928038868,0.5000086964019433,,0.036363123391762626,0.03637723497927676,229.97554546649536,1149.8777273324765,68.22968334776661,69.99484395593848,2.5451879534066486,2.57161799108102,2.6381479609474403,-0.06652996986642012,0.0914055636408506,125.78686189774288,4486.463138102257,0.0,0.0,125.78686189774288,5086.463138102257,10172.926276204515,125.78686189774288,0.06988158994319049,251.57372379548576,754.7211713864573,6286.463138102257,12572.926276204515,37718.77882861355,6412.25,12824.5,38473.50000000001,0.5343541666666667,0.300005217841166,1.50002608920583,0.10000173928038868,37.73671490518902,37.73671490518902,0.0,75.47342981037804,75.47342981037804,0.0,251.57372379548576,0.0,251.57372379548576,754.7211713864573,0.0,10910.0,-0.02521843765067944,90.18648841823348
3,3,2025,1NB,1,NB,AM-Shoulder,1,OP,AM,3.0,70,12000,1,6,70,1800,1,6,0.1,0.01,4132.0,0.0,511.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.155,0.715,4132.0,0.0,511.0,0.0,0.0,4643.0,5665.0,1.0,1.2,0.3631410256410256,5665.0,0.0,1.0,206.60000000000002,2944.05,0.0,383.25,0.0,0.0,3482.25,0.9582097305258525,4.791048652629263,,0.010000004267228663,0.010000003743540726,5316.779860448405,26583.89930224203,69.25698372335451,69.99964405729604,1.624782428140334,2.571441646941327,2.599015872810835,-0.027574225869507973,0.03779460289370116,29.440512562934547,3895.9594874370655,0.0,0.0,29.440512562934547,4406.959487437065,4406.959487437065,29.440512562934547,0.016355840312741416,29.440512562934547,88.32153768880364,5428.959487437065,5428.959487437065,16286.878462311195,5458.4,5458.4,16375.199999999999,0.45486666666666664,2.8746291915775575,14.373145957887788,0.9582097305258525,84.63055682841747,84.63055682841747,0.0,84.63055682841747,84.63055682841747,0.0,29.440512562934547,0.0,29.440512562934547,88.32153768880364,0.0,4643.0,-0.01060948729015897,2085.0117099797667
4,4,2025,1NB,1,NB,MD,5,OP,MD,3.0,70,12000,1,6,70,1800,1,6,0.1,0.01,5636.0,0.0,697.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.136,0.708,5636.0,0.0,697.0,0.0,0.0,6333.0,7727.0,1.0,1.2,0.4953205128205128,7727.0,0.0,1.0,281.8,4015.6499999999996,0.0,522.75,0.0,0.0,4749.75,0.124597370391479,0.622986851957395,,0.10194179175769547,0.10198641736977161,153.75835072359868,768.7917536179934,66.57658635632252,69.77635742920656,1.0839548280465114,2.5796703443945717,2.7036531887746165,-0.12398284438004481,0.1811477257640816,409.36255607178975,4944.83744392821,0.0,0.0,409.36255607178975,5641.83744392821,28209.187219641048,409.36255607178975,0.22742364226210543,2046.8127803589487,6140.438341076846,7035.83744392821,35179.18721964105,105537.56165892314,7445.2,37226.0,111677.99999999999,0.6204333333333333,0.373792111174437,1.8689605558721851,0.124597370391479,153.01649406983813,153.01649406983813,0.0,765.0824703491907,765.0824703491907,0.0,2046.8127803589487,0.0,2046.8127803589487,6140.438341076846,0.0,31665.0,-0.04585752525316972,60.29739244062694
5,5,2025,1NB,1,NB,PM-Shoulder,1,OP,PM,3.0,70,12000,1,6,70,1800,1,6,0.1,0.01,7121.0,0.0,880.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.135,0.592,7121.0,0.0,880.0,0.0,0.0,8001.0,9761.0,1.0,1.2,0.6257051282051282,9761.0,0.0,1.0,356.05,5073.7125,0.0,660.0,0.0,0.0,6000.75,0.42111575613517127,2.1055787806758564,,0.10572645831604792,0.10593711807705566,130.8523453580803,654.2617267904016,58.02659612615914,68.9752067776265,1.3098946637074922,2.6096333510142755,3.1020258298220886,-0.4923924788078131,0.7269182439991188,536.4256531388612,6228.524346861139,0.0,0.0,536.4256531388612,7108.524346861139,7108.524346861139,536.4256531388612,0.2980142517438118,536.4256531388612,1609.2769594165836,8868.524346861139,8868.524346861139,26605.57304058342,9404.95,9404.95,28214.850000000002,0.7837458333333334,1.2633472684055138,6.3167363420275695,0.42111575613517127,677.691883595624,677.691883595624,0.0,677.691883595624,677.691883595624,0.0,536.4256531388612,0.0,536.4256531388612,1609.2769594165836,0.0,8001.0,-0.1587325527963297,51.31464523846287
6,6,2025,1NB,1,NB,PM-Peak,3,Peak,PM,3.0,70,12000,1,6,70,1800,1,6,0.1,0.01,6508.0,0.0,804.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.135,0.592,6508.0,0.0,804.0,0.0,0.0,7312.0,8920.0,1.0,1.2,0.5717948717948718,8920.0,0.0,1.0,325.40000000000003,4636.950000000001,0.0,603.0,0.0,0.0,5484.0,0.24526331845051572,1.2263165922525785,,0.10575090897486004,0.10586305552236705,130.8837066037734,654.4185330188669,62.49097619268152,69.39869327881568,1.8695169625974,2.593708778879068,2.8804158770859507,-0.2867070982068829,0.4233126087506095,490.36167737097736,5692.238322629023,0.0,0.0,490.36167737097736,6496.238322629023,19488.71496788707,490.36167737097736,0.2724231540949874,1471.0850321129321,4413.255096338797,8104.238322629023,24312.71496788707,72938.14490366122,8594.6,25783.800000000003,77351.40000000001,0.7162166666666667,0.7357899553515471,3.6789497767577357,0.24526331845051572,360.80319669890116,360.80319669890116,0.0,1082.4095900967036,1082.4095900967036,0.0,1471.0850321129321,0.0,1471.0850321129321,4413.255096338797,0.0,21936.0,-0.09953670249066178,51.32694376618564
7,7,2025,1NB,1,NB,PM-Late,3,OP,PM,3.0,70,12000,1,6,70,1800,1,6,0.1,0.01,5882.0,0.0,727.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.135,0.592,5882.0,0.0,727.0,0.0,0.0,6609.0,8063.0,1.0,1.2,0.5168589743589743,8063.0,0.0,1.0,294.1,4190.924999999999,0.0,545.25,0.0,0.0,4956.75,0.13376044808468374,0.6688022404234186,,0.10580488937330967,0.10586018253550722,130.88492517564964,654.4246258782481,65.69446260600814,69.67034701497506,1.0811109082763644,2.583595571316883,2.739956959226849,-0.1563613879099659,0.23088389128364015,443.42035599683777,5144.479644003162,0.0,0.0,443.42035599683777,5871.479644003162,17614.438932009485,443.42035599683777,0.24634464222046543,1330.2610679905133,3990.78320397154,7325.479644003162,21976.438932009485,65929.31679602846,7768.9,23306.699999999997,69920.1,0.6474083333333333,0.4012813442540512,2.006406721270256,0.13376044808468374,177.936316524021,177.936316524021,0.0,533.808949572063,533.808949572063,0.0,1330.2610679905133,0.0,1330.2610679905133,3990.78320397154,0.0,19827.0,-0.057067096394859934,51.32742163750966
8,8,2025,1SB,1,SB,Night,8,OP,NT,3.0,70,12000,1,6,70,1800,1,6,0.1,0.01,1785.0,0.0,221.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.103,0.708,1785.0,0.0,221.0,0.0,0.0,2006.0,2448.0,1.0,1.2,0.15692307692307692,2448.0,0.0,1.0,89.25,1271.8125,0.0,165.75,0.0,0.0,1504.5,0.9649999983783675,4.824999991891837,,0.010000503164142147,0.010000503164142147,822323.1895756148,4111615.9478780734,69.99511038167127,69.99999768651894,0.0,2.571428656413593,2.571608202608597,-0.00017954619500404334,0.000246094716635098,12.718764930445534,1683.0312350695544,0.0,0.0,12.718764930445534,1904.0312350695544,15232.249880556436,12.718764930445534,0.007065980516914185,101.75011944356427,305.25035833069285,2346.0312350695544,18768.249880556436,56304.7496416693,2358.75,18870.0,56609.99999999999,0.1965625,2.8949999951351026,14.474999975675512,0.9649999983783675,36.820824411764335,36.820824411764335,0.0,294.5665952941147,294.5665952941147,0.0,101.75011944356427,0.0,101.75011944356427,305.25035833069285,0.0,16048.0,-6.981864298842828e-05,322479.6821865156
9,9,2025,1SB,1,SB,AM-Early,1,OP,AM,3.0,70,12000,1,6,70,1800,1,6,0.1,0.01,7354.0,0.0,909.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.155,0.715,7354.0,0.0,909.0,0.0,0.0,8263.0,10081.0,1.0,1.2,0.6462179487179487,10081.0,0.0,1.0,367.70000000000005,5239.725,0.0,681.75,0.0,0.0,6197.25,0.6334663897808932,3.167331948904466,,0.10156109356936956,0.10185510887699922,158.1908180757569,790.9540903787845,55.82697778004344,68.92412130611933,1.419933250258187,2.611567570089848,3.224247615717161,-0.6126800456273127,0.8943620906753679,532.152201002765,6454.147798997235,0.0,0.0,532.152201002765,7363.147798997235,7363.147798997235,532.152201002765,0.29564011166820275,532.152201002765,1596.456603008295,9181.147798997235,9181.147798997235,27543.443396991708,9713.300000000001,9713.300000000001,29139.9,0.8094416666666667,1.9003991693426796,9.501995846713399,0.6334663897808932,1011.3016007495332,1011.3016007495332,0.0,1011.3016007495332,1011.3016007495332,0.0,532.152201002765,0.0,532.152201002765,1596.456603008295,0.0,8263.0,-0.19002264051951107,62.03561493166938
10,10,2025,1SB,1,SB,AM-Peak,2,Peak,AM,3.0,70,12000,1,6,70,1800,1,6,0.1,0.01,7993.0,0.0,988.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.155,0.715,7993.0,0.0,988.0,0.0,0.0,8981.0,10957.0,1.0,1.2,0.7023717948717949,10957.0,0.0,1.0,399.65000000000003,5695.012500000001,0.0,741.0,0.0,0.0,6735.75,1.044361679554162,5.221808397770809,,0.10146633454624551,0.10199305515646256,158.10316531185597,790.5158265592798,49.34162389544816,68.24946709726771,2.414042291226843,2.6373832303110554,3.6480355892098086,-1.0106523588987533,1.4749516143602956,577.8520435700501,7015.49795642995,0.0,0.0,577.8520435700501,8003.49795642995,16006.9959128599,577.8520435700501,0.3210289130944723,1155.7040871401002,3467.1122614203005,9979.49795642995,19958.9959128599,59876.9877385797,10557.35,21114.7,63344.1,0.8797791666666667,3.133085038662486,15.665425193312428,1.044361679554162,1810.459592269867,1810.459592269867,0.0,3620.919184539734,3620.919184539734,0.0,1155.7040871401002,0.0,1155.7040871401002,3467.1122614203005,0.0,17962.0,-0.2770401587879432,62.00124129876704
