,index,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT MediumA,AADT MediumB,AADT HeavyA,AADT HeavyB,GrowthFactor,GrowthFactor_medium,GrowthFactor_heavy,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,Min Speed,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Max VC,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,VOT Lights,VOT MediumA,VOT MediumB,Speed GP Real,Speed ML Real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh,GPVeh,GPVehDay,ML PCE,ML V/C,ML Volume,ML PCE Total,GP PCE,GP Volume,GP PCE Total,Highway PCE,Highway Volume,Highway PCE Total,Highway V/C,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay,TransactionsLightsLength,TransactionsMediumALength,TransactionsMediumBLength,TotalVeh_hours,Difference in Travel Time,Implied Min VOT
0,0,2025,1NB,1,NB,Night,8,OP,NT,3.0,65,12000.0,1,6,70,3600,1,6,0.2,0.052631578947368425,929.0,115.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,0.15789473684210525,0.15789473684210525,30,4.009,0.708,929.0,115.0,0.0,0.0,0.0,1044.0,1274.0,1.0,1.2,0.08166666666666667,1274.0,0.0,1.0,0.0,882.55,109.25,0.0,0.0,0.0,991.8,5.999520275391517,23.99808110156607,29.997601376957586,0.052631677871053294,0.05263165277376589,0.05263159449949093,4640.466862661854,18561.867450647416,23202.334313309268,64.99993157995068,69.99999999785155,0.0,2.5714285715074943,2.76923368417085,-0.19780511266335576,3.993467910369531e-06,46.45008730509808,882.5499126949019,5.750008065533923,109.24999193446608,0.0,0.0,52.200095370632006,991.7999046293679,7934.399237034943,63.70011150169985,0.01769447541713885,509.6008920135988,1528.8026760407965,1210.2998884983,9682.3991079864,29047.197323959204,1274.0,10192.0,30576.0,0.10616666666666667,17.99856082617455,71.9942433046982,89.99280413087276,7.9821195251379375,1250.0022014159524,836.0347217419261,413.9674796740263,0.0,10000.01761132762,6688.277773935409,3311.7398373922106,0.0,371.60069844078464,46.00006452427139,0.0,417.60076296505605,1114.802095322354,138.00019357281417,0.0,8352.0,-0.07142954882934756,1819.8276661135928
1,1,2025,1NB,1,NB,AM-Early,1,OP,AM,3.0,65,12000.0,1,6,70,3600,1,6,0.2,0.0,2203.0,272.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.3036437246963563,0.3036437246963563,30,3.82,0.715,2203.0,272.0,0.0,0.0,0.0,2475.0,3019.0,1.0,1.2,0.19352564102564102,3019.0,0.0,1.0,0.0,2092.85,258.4,0.0,0.0,0.0,2351.25,19.99991862392406,79.99967449569624,99.9995931196203,0.006278547466529449,0.0031008455671921193,1.4328580700964722e-05,15344.773704618587,61379.09481847435,76723.86852309294,64.98402477741408,69.99999999999955,0.0,2.571428571428588,2.7699115377439814,-0.1984829663153933,0.0009326528631002199,13.140058065326157,2189.8599419346738,0.8012584945624436,271.19874150543757,0.0,0.0,13.9413165598886,2461.0586834401115,2461.0586834401115,15.543833549013488,0.004317731541392636,15.543833549013488,46.63150064704047,3003.4561664509865,3003.4561664509865,9010.36849935296,3019.0,3019.0,9057.000000000002,0.2515833333333333,59.99975587177218,239.99902348708872,299.99877935886093,23.448324221588397,980.7015323162017,788.4002760604805,192.30125625572126,0.0,980.7015323162017,788.4002760604805,192.30125625572126,0.0,13.140058065326157,0.8012584945624436,0.0,13.9413165598886,39.42017419597847,2.4037754836873306,0.0,2475.0,-0.07165678889407867,6045.834258284049
2,2,2025,1NB,1,NB,AM-Peak,2,Peak,AM,3.0,65,12000.0,1,6,70,3600,1,6,0.2,0.0,3492.0,432.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.3036437246963563,0.3036437246963563,30,3.82,0.715,3492.0,432.0,0.0,0.0,0.0,3924.0,4788.0,1.0,1.2,0.3069230769230769,4788.0,0.0,1.0,0.0,3317.3999999999996,410.4,0.0,0.0,0.0,3727.7999999999997,19.999993476300435,79.99997390520174,99.99996738150217,0.009958502469646593,0.004932607400920238,1.2184362672614075e-05,984.0519166076151,3936.2076664304604,4920.259583038075,64.75127818433107,69.99999999988493,2.886578810370283,2.5714285714327985,2.7798679045004175,-0.20843933306761908,0.014572875319417606,33.036336092805605,3458.9636639071946,2.0243420773376655,429.9756579226623,0.0,0.0,35.06067817014327,3888.939321829857,7777.878643659714,39.109362324818605,0.010863711756894058,78.21872464963721,234.65617394891163,4748.890637675182,9497.781275350364,28493.343826051092,4788.000000000001,9576.000000000002,28728.000000000004,0.3990000000000001,59.99998042890131,239.99992171560524,299.9999021445065,23.46428713406242,2468.021459097588,1982.1795190109424,485.8419400866454,0.0,4936.042918195176,3964.3590380218848,971.6838801732908,0.0,66.07267218561121,4.048684154675331,0.0,70.12135634028654,198.21801655683362,12.146052464025992,0.0,7848.0,-0.07498174022232133,5757.068931844731
3,3,2025,1NB,1,NB,AM-Shoulder,1,OP,AM,3.0,65,12000.0,1,6,70,3600,1,6,0.2,0.0,4350.0,538.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.3036437246963563,0.3036437246963563,30,3.82,0.715,4350.0,538.0,0.0,0.0,0.0,4888.0,5964.0,1.0,1.2,0.3823076923076923,5964.0,0.0,1.0,0.0,4132.5,511.09999999999997,0.0,0.0,0.0,4643.599999999999,19.99999616664255,79.9999846665702,99.99998083321275,0.3036437245238465,0.3036437187271599,0.30364372253665456,-7348.892715727529,-29395.570862910117,-36744.463578637646,64.8731199310653,69.17606278011883,-0.5963999828998602,2.6020561559298794,2.7746468828887747,-0.17259072695889532,0.007420075711467542,1254.8076915947959,3095.192308405204,155.19230464145141,382.8076953585486,0.0,0.0,1409.9999962362472,3478.000003763753,3478.000003763753,1720.3846055191502,0.4778846126442084,1720.3846055191502,5161.153816557451,4243.61539448085,4243.61539448085,12730.84618344255,5964.0,5964.0,17892.0,0.497,59.99998849992765,239.9999539997106,299.9999424996382,26.603922775592835,112534.59304036593,75288.44706530852,37246.145975057414,0.0,112534.59304036593,75288.44706530852,37246.145975057414,0.0,1254.8076915947959,155.19230464145141,0.0,1409.9999962362472,3764.4230747843876,465.57691392435424,0.0,4888.0,-0.06220277182774535,6952.86352368368
4,4,2025,1NB,1,NB,MD,5,OP,MD,3.0,65,12000.0,1,6,70,3600,1,6,0.2,0.0,5817.0,719.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.3036437246963563,0.3036437246963563,30,3.823,0.708,5817.0,719.0,0.0,0.0,0.0,6536.0,7974.0,1.0,1.2,0.5111538461538462,7974.0,0.0,1.0,0.0,5526.15,683.05,0.0,0.0,0.0,6209.2,19.999999733766657,79.99999893506663,99.99999866883329,0.3036437244586822,0.3036437246634438,0.3036437242695106,-4363.7457859298975,-17454.98314371959,-21818.72892964949,64.2817953825416,65.54056291217998,-0.7973999976064998,2.746390815122966,2.800170700410874,-0.05377988528790789,0.0423877057167431,1677.9807679173466,4139.019232082654,207.40384613136527,511.5961538686347,0.0,0.0,1885.384614048712,4650.615385951289,23253.076929756444,2300.1923063114423,0.6389423073087339,11500.961531557212,34502.88459467163,5673.807693688557,28369.038468442785,85107.11540532835,7974.0,39870.0,119609.99999999999,0.6645,59.99999920129997,239.99999680519988,299.9999960064998,26.600366846928505,150455.76714375135,100678.8447348375,49776.92240891384,0.0,752278.8357187568,503394.22367418755,248884.6120445692,0.0,8389.903839586734,1037.0192306568263,0.0,9426.92307024356,25169.711518760203,3111.057691970479,0.0,32680.0,-0.019205931009854748,22313.174853420758
5,5,2025,1NB,1,NB,PM-Shoulder,1,OP,PM,3.0,65,12000.0,1,6,70,3600,1,6,0.2,0.0,6929.0,856.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.3036437246963563,0.3036437246963563,30,4.005,0.592,6929.0,856.0,0.0,0.0,0.0,7785.0,9497.0,1.0,1.2,0.6087820512820513,9497.0,0.0,1.0,0.0,6582.549999999999,813.1999999999999,0.0,0.0,0.0,7395.75,10.100010500420254,40.400042001681015,50.50005250210127,0.27963054086234496,0.2795866403230345,0.27954375421302285,-3612.4173693227567,-14449.669477291027,-18062.086846613784,62.58796239180624,62.58803184088044,-0.5739867464415394,2.8759491983646295,2.875952389585459,-3.191220829368291e-06,0.1462086198859243,1840.6820167534286,5088.317983246571,227.35985591069164,628.6401440893084,0.0,0.0,2068.04187266412,5716.95812733588,5716.95812733588,2522.7615844855036,0.7007671068015288,2522.7615844855036,7568.284753456511,6974.238415514496,6974.238415514496,20922.71524654349,9497.0,9497.0,28491.0,0.7914166666666667,30.30003150126076,121.20012600504305,151.50015750630382,13.431186182729535,83328.76627629733,55772.72309143307,27556.04318486426,0.0,83328.76627629733,55772.72309143307,27556.04318486426,0.0,1840.6820167534286,227.35985591069164,0.0,2068.04187266412,5522.0460502602855,682.0795677320749,0.0,7785.0,-1.1096222736247295e-06,189896175.29701772
6,6,2025,1NB,1,NB,PM-Peak,3,Peak,PM,3.0,65,12000.0,1,6,70,3600,1,6,0.2,0.0,6758.0,835.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.3036437246963563,0.3036437246963563,30,4.005,0.592,6758.0,835.0,0.0,0.0,0.0,7593.0,9263.0,1.0,1.2,0.5937820512820513,9263.0,0.0,1.0,0.0,6420.099999999999,793.25,0.0,0.0,0.0,7213.349999999999,10.10001717907032,40.40006871628128,50.5000858953516,0.28383977295617596,0.2837685597508003,0.2836989715016285,-1811.4684247419796,-7245.873698967918,-9057.342123709897,62.977595767525024,62.97760212341754,-0.9748986319787206,2.858158995117868,2.858159283572058,-2.884541898673376e-07,0.12183206464756527,1822.279726355945,4935.720273644055,225.09941002232233,609.9005899776777,0.0,0.0,2047.3791363782675,5545.6208636217325,16636.862590865196,2497.577956422912,0.69377165456192,7492.733869268735,22478.201607806208,6765.422043577088,20296.266130731263,60888.798392193785,9263.0,27789.0,83367.0,0.7719166666666667,30.300051537210962,121.20020614884385,151.5002576860548,13.431360946076456,82497.26452248842,55215.169623799826,27282.094898688592,0.0,247491.79356746527,165645.50887139948,81846.28469606578,0.0,5466.839179067835,675.298230066967,0.0,6142.1374091348025,16400.517537203505,2025.894690200901,0.0,22779.0,-1.009230631495228e-07,2100857092.8469574
7,7,2025,1NB,1,NB,PM-Late,3,OP,PM,3.0,65,12000.0,1,6,70,3600,1,6,0.2,0.0,5257.0,650.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.3036437246963563,0.3036437246963563,30,4.005,0.592,5257.0,650.0,0.0,0.0,0.0,5907.0,7207.0,1.0,1.2,0.4619871794871795,7207.0,0.0,1.0,0.0,4994.15,617.5,0.0,0.0,0.0,5611.65,19.99999997708183,79.99999990832733,99.99999988540915,0.014982741411402444,0.0074105532657827615,1.1807376157657878e-06,952.3556269551772,3809.4225078207087,4761.7781347758855,62.285974540880595,69.99999998449273,2.7293062128959953,2.571428571998226,2.8898961817135786,-0.3184676097153525,0.16531161510144857,74.82605801975551,5182.173941980244,4.576016641620855,645.4239833583791,0.0,0.0,79.40207466137636,5827.597925338623,17482.793776015867,88.55410794461807,0.024598363317949463,265.6623238338542,796.9869715015626,7118.445892055382,21355.337676166146,64066.01302849843,7207.0,21621.0,64862.99999999999,0.6005833333333334,59.9999999312455,239.999999724982,299.9999996562275,23.457856706311407,5587.807468771221,4489.563476040702,1098.2439927305184,0.0,16763.42240631366,13468.690428122107,3294.731978191555,0.0,224.4781740592665,13.728049924862566,0.0,238.20622398412908,673.4345221777995,41.184149774587695,0.0,17721.0,-0.11020036350458634,3768.0441024990714
8,8,2025,1SB,1,SB,Night,8,OP,NT,3.0,65,12000.0,1,6,70,3600,1,6,0.2,0.052631578947368425,1025.0,127.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,0.15789473684210525,0.15789473684210525,30,4.009,0.708,1025.0,127.0,0.0,0.0,0.0,1152.0,1406.0,1.0,1.2,0.09012820512820513,1406.0,0.0,1.0,0.0,973.75,120.64999999999999,0.0,0.0,0.0,1094.3999999999999,5.999562470446708,23.998249881786833,29.99781235223354,0.052631678434769076,0.05263165357969985,0.05263159560908532,4640.368758296337,18561.475033185347,23201.843791481686,64.99987638295194,69.99999999611832,0.0,2.571428571571164,2.7692360357659096,-0.19780746419474582,7.215153142045225e-06,51.250096875856386,973.7499031241437,6.350009004390786,120.64999099560922,0.0,0.0,57.60010588024717,1094.3998941197528,8755.199152958023,70.30012388902875,0.019527812191396876,562.40099111223,1687.20297333669,1335.6998761109712,10685.59900888777,32056.79702666331,1406.0,11248.0,33744.0,0.11716666666666667,17.998687411340125,71.9947496453605,89.99343705670063,7.983791932920996,1379.6017819863378,922.4344734694382,457.16730851689954,0.0,11036.814255890702,7379.475787755506,3657.3384681351963,0.0,410.0007750068511,50.80007203512629,0.0,460.80084704197736,1230.0023250205531,152.4002161053789,0.0,9216.0,-0.07143033733490928,1819.818830862724
9,9,2025,1SB,1,SB,AM-Early,1,OP,AM,3.0,65,12000.0,1,6,70,3600,1,6,0.2,0.0,4653.0,575.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.3036437246963563,0.3036437246963563,30,3.82,0.715,4653.0,575.0,0.0,0.0,0.0,5228.0,6378.0,1.0,1.2,0.40884615384615386,6378.0,0.0,1.0,0.0,4420.349999999999,546.25,0.0,0.0,0.0,4966.599999999999,19.999999796155176,79.9999991846207,99.99999898077589,0.30364372416447466,0.30364372126658457,0.30364372396258393,-6557.930219449267,-26231.720877797066,-32789.65109724634,64.81039291794545,68.77468381932965,-0.6377999861824879,2.6172421304452382,2.777332336619109,-0.1600902061738707,0.011099147322025426,1342.2115361104354,3310.788463889565,165.86538274187183,409.1346172581282,0.0,0.0,1508.0769188523072,3719.9230811476928,3719.9230811476928,1839.807684336051,0.5110576900933474,1839.807684336051,5519.423053008153,4538.19231566395,4538.19231566395,13614.576946991849,6378.0,6378.0,19134.0,0.5315,59.999999388465525,239.9999975538621,299.99999694232764,26.599081539713477,120340.38279813714,80532.6913458175,39807.69145231964,0.0,120340.38279813714,80532.6913458175,39807.69145231964,0.0,1342.2115361104354,165.86538274187183,0.0,1508.0769188523072,4026.6346083313065,497.5961482256155,0.0,5228.0,-0.05764171758024143,7495.773891789577
