,index,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT MediumA,AADT MediumB,AADT HeavyA,AADT HeavyB,GrowthFactor,GrowthFactor_medium,GrowthFactor_heavy,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,Min Speed,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Max VC,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,VOT Lights,VOT MediumA,VOT MediumB,Speed GP Real,Speed ML Real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh,GPVeh,GPVehDay,ML PCE,ML V/C,ML Volume,ML PCE Total,GP PCE,GP Volume,GP PCE Total,Highway PCE,Highway Volume,Highway PCE Total,Highway V/C,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay,TransactionsLightsLength,TransactionsMediumALength,TransactionsMediumBLength,TotalVeh_hours,Difference in Travel Time,Implied Min VOT
0,0,2025,1NB,1,NB,Night,8,OP,NT,3.0,65,9800.0,1,6,70,1800,1,6,0.2,0.052631578947368425,1830.0,226.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,0.15789473684210525,0.15789473684210525,30,4.009,0.708,1830.0,226.0,0.0,0.0,0.0,2056.0,2508.0,1.0,1.2,0.1871641791044776,2508.0,0.0,1.0,0.0,1738.5,214.7,0.0,0.0,0.0,1953.1999999999998,5.999776669132244,29.99888334566122,29.99888334566122,0.05263178020212628,0.05263164079649983,0.0526316007512303,4627.455237483296,23137.276187416483,23137.276187416483,64.98657934778193,69.99999199693623,0.0,2.5714288654187025,2.7698026547406456,-0.19837378932194305,0.0007834831485306764,91.50034988139653,1738.4996501186035,11.300013279008514,214.6999867209915,0.0,0.0,102.80036316040504,1953.199636839595,15625.59709471676,125.40038971842208,0.06966688317690116,1003.2031177473766,3009.60935324213,2382.599610281578,19060.796882252624,57182.39064675787,2508.0,20064.0,60192.0,0.2559183673469388,17.99933000739673,89.99665003698365,89.99665003698365,8.637804549500393,2663.9083337917177,1646.9449933075202,1016.9633404841974,0.0,21311.26667033374,13175.559946460162,8135.706723873579,0.0,732.0027990511722,90.40010623206811,0.0,822.4029052832403,2196.008397153517,271.20031869620436,0.0,16448.0,-0.07162018889050349,1814.6883284248217
1,1,2025,1NB,1,NB,AM-Early,1,OP,AM,3.0,65,17969.734198716127,1,6,70,1800,1,6,0.2,0.0,3467.0,429.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.1198003487970712,0.1198003487970712,30,3.82,0.715,3467.0,429.0,0.0,0.0,0.0,3896.0,4754.0,1.0,1.2,0.22040141784792913,4754.0,0.0,1.0,0.0,3293.6499999999996,407.54999999999995,0.0,0.0,0.0,3701.2,19.99985185850948,99.9992592925474,99.9992592925474,0.009880961083824871,0.006113352123901576,3.381281386540286e-05,15399.62428678185,76998.12143390925,76998.12143390925,64.97882375572182,69.99999999154615,0.0,2.571428571739121,2.770133246435533,-0.19870467469641184,0.0012363937705259524,32.54442747373978,3434.4555725262603,2.491496658096087,426.5085033419039,0.0,0.0,35.03592413183587,3860.9640758681644,3860.9640758681644,40.01891744802804,0.022232731915571135,40.01891744802804,120.05675234408412,4713.981082551973,4713.981082551973,14141.943247655918,4754.000000000001,4754.000000000001,14262.000000000002,0.2645559443132808,59.99955557552844,299.9977778776422,299.9977778776422,25.68882000222285,2700.0946459028023,1952.6511848844045,747.4434610183978,0.0,2700.0946459028023,1952.6511848844045,747.4434610183978,0.0,32.54442747373978,2.491496658096087,0.0,35.03592413183587,97.63328242121935,7.474489974288261,0.0,3896.0,-0.07173108909186768,6039.068347757588
2,2,2025,1NB,1,NB,AM-Peak,2,Peak,AM,3.0,65,18200.0,1,6,70,1800,1,6,0.2,0.0,4855.0,600.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.11842105263157894,0.11842105263157894,30,3.82,0.715,4855.0,600.0,0.0,0.0,0.0,5455.0,6655.0,1.0,1.2,0.30527522935779816,6655.0,0.0,1.0,0.0,4612.25,570.0,0.0,0.0,0.0,5182.25,19.999978573422602,99.999892867113,99.999892867113,0.013836740269480627,0.008550004952655739,1.58587149388945e-05,15002.407090010296,75012.03545005148,75012.03545005148,64.8556182217579,69.99999952064665,2.3832920614608364,2.57142858903747,2.7753956393497647,-0.20396705031229478,0.008445872063023451,63.81850530791202,4791.181494692088,4.873502823013771,595.1264971769863,0.0,0.0,68.69200813092579,5386.307991869074,10772.615983738147,78.43901377695333,0.043577229876085186,156.87802755390666,470.63408266171996,6576.560986223047,13153.121972446093,39459.36591733828,6655.0,13310.0,39930.0,0.36565934065934064,59.99993572026781,299.99967860133904,299.99967860133904,25.675745212942818,5291.1554968051405,3829.106216238291,1462.0492805668498,0.0,10582.310993610281,7658.212432476582,2924.0985611336996,0.0,127.63701061582404,9.747005646027542,0.0,137.38401626185157,382.91103184747215,29.241016938082627,0.0,10910.0,-0.07349116191595709,5883.296898043253
3,3,2025,1NB,1,NB,AM-Shoulder,1,OP,AM,3.0,65,18200.0,1,6,70,1800,1,6,0.2,0.0,4132.0,511.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.11842105263157894,0.11842105263157894,30,3.82,0.715,4132.0,511.0,0.0,0.0,0.0,4643.0,5665.0,1.0,1.2,0.2598623853211009,5665.0,0.0,1.0,0.0,3925.3999999999996,485.45,0.0,0.0,0.0,4410.849999999999,19.999979223759695,99.99989611879847,99.99989611879847,0.011776195134976984,0.007281760621440117,1.4422799670996972e-05,15286.777084220108,76433.88542110055,76433.88542110055,64.94440446245943,69.99999993066093,1.3275280045014712,2.5714285739757208,2.771601364118251,-0.2001727901425303,0.0032477149958499998,46.22627638283865,4085.7737236171615,3.534930693678105,507.4650693063219,0.0,0.0,49.761207076516754,4593.238792923484,4593.238792923484,56.83106846387297,0.03157281581326276,56.83106846387297,170.49320539161891,5608.168931536127,5608.168931536127,16824.50679460838,5665.0,5665.0,16995.0,0.31126373626373627,59.999937671279085,299.99968835639544,299.99968835639544,25.683003779195488,3834.0518082105277,2773.5737017456395,1060.4781064648882,0.0,3834.0518082105277,2773.5737017456395,1060.4781064648882,0.0,46.22627638283865,3.534930693678105,0.0,49.761207076516754,138.67882914851594,10.604792081034315,0.0,4643.0,-0.07222279247441946,5994.814542831416
4,4,2025,1NB,1,NB,MD,5,OP,MD,3.0,65,18200.0,1,6,70,1800,1,6,0.2,0.0,5636.0,697.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.11842105263157894,0.11842105263157894,30,3.823,0.708,5636.0,697.0,0.0,0.0,0.0,6333.0,7727.0,1.0,1.2,0.35444954128440365,7727.0,0.0,1.0,0.0,5354.2,662.15,0.0,0.0,0.0,6016.349999999999,19.99996588658147,99.99982943290735,99.99982943290735,0.016062575471763204,0.00993224413935265,1.6657206952328138e-05,14384.185082541975,71920.92541270988,71920.92541270988,64.65141151636173,69.9999971245533,1.7280523136658414,2.57142867705723,2.784161950655111,-0.2127332735978813,0.020455718551348277,86.00224159091455,5549.997758409086,6.576635456872357,690.4233645431276,0.0,0.0,92.5788770477869,6240.421122952213,31202.105614761065,105.73214796153162,0.058740082200850904,528.6607398076582,1585.9822194229746,7621.267852038469,38106.33926019234,114319.01778057702,7727.000000000001,38635.0,115905.0,0.4245604395604396,59.99989765974441,299.99948829872204,299.99948829872204,25.683011046787314,7133.112965752427,5160.125693963488,1972.9872717889393,0.0,35665.56482876214,25800.62846981744,9864.936358944697,0.0,430.01120795457274,32.883177284361786,0.0,462.89438523893455,1290.0336238637183,98.64953185308536,0.0,31665.0,-0.07640836896999663,5640.8568951145
5,5,2025,1NB,1,NB,PM-Shoulder,1,OP,PM,3.0,65,10290.438760801635,1,6,70,1800,1,6,0.2,0.0,7121.0,880.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.19589206806209777,0.19589206806209777,30,4.005,0.592,7121.0,880.0,0.0,0.0,0.0,8001.0,9761.0,1.0,1.2,0.7027135836446883,9761.0,0.0,1.0,0.0,6764.95,836.0,0.0,0.0,0.0,7600.95,19.99999988072482,99.99999940362409,99.99999940362409,0.19589206561792805,0.19589206551430208,0.19589206583341898,-1583.8811859300563,-7919.405929650281,-7919.405929650281,53.64199925100455,34.042278183285084,-1.1382604311784439,5.287542714705293,3.355579630015918,1.9319630846893752,0.803297939275654,1325.2000293020023,5795.799970697997,163.76576676995654,716.2342332300434,0.0,0.0,1488.965796071959,6512.03420392804,6512.03420392804,1816.497329611872,1.0091651831177066,1816.497329611872,5449.491988835616,7944.502670388128,7944.502670388128,23833.508011164384,9761.0,9761.0,29283.0,0.948550419169844,59.99999964217446,299.99999821087226,299.99999821087226,28.79889996159048,128641.73102191882,79512.00128392973,49129.72973798909,0.0,128641.73102191882,79512.00128392973,49129.72973798909,0.0,1325.2000293020023,163.76576676995654,0.0,1488.965796071959,3975.600087906007,491.2973003098696,0.0,8001.0,0.5757464574548661,-621.1298768353162
6,6,2025,1NB,1,NB,PM-Peak,3,Peak,PM,3.0,65,9800.0,1,6,70,1800,1,6,0.2,0.0,6508.0,804.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.20417422867513613,0.20417422867513613,30,4.005,0.592,6508.0,804.0,0.0,0.0,0.0,7312.0,8920.0,1.0,1.2,0.6656716417910448,8920.0,0.0,1.0,0.0,6182.599999999999,763.8,0.0,0.0,0.0,6946.4,19.99997967173562,99.9998983586781,99.9998983586781,0.20417422296131485,0.20417422486142958,0.20417422395306747,-2188.20804938722,-10941.0402469361,-10941.0402469361,56.231346637412344,39.13498969206895,-1.7066324357338498,4.5994646074093275,3.2010615210883246,1.3984030863210029,0.5916081300448507,1262.327550880625,5245.6724491193745,155.9482729491599,648.0517270508401,0.0,0.0,1418.275823829785,5893.724176170214,17681.172528510644,1730.1723697281047,0.9612068720711693,5190.517109184314,15571.551327552941,7189.827630271895,21569.482890815685,64708.448672447055,8920.0,26760.0,80280.0,0.9102040816326531,59.99993901520686,299.9996950760343,299.9996950760343,28.796469709627715,122524.01040243507,75739.57607005294,46784.43433238214,0.0,367572.0312073052,227218.72821015882,140353.3029971464,0.0,3786.982652641875,467.8448188474797,0.0,4254.827471489355,11360.947957925626,1403.534456542439,0.0,21936.0,0.43685604825413094,-858.1208036812627
7,7,2025,1NB,1,NB,PM-Late,3,OP,PM,3.0,65,9800.0,1,6,70,1800,1,6,0.2,0.0,5882.0,727.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.20417422867513613,0.20417422867513613,30,4.005,0.592,5882.0,727.0,0.0,0.0,0.0,6609.0,8063.0,1.0,1.2,0.6017164179104477,8063.0,0.0,1.0,0.0,5587.9,690.65,0.0,0.0,0.0,6278.549999999999,19.99999764373136,99.9999882186568,99.9999882186568,0.20417422128803994,0.2041742247657067,0.20417421753153278,-4547.346184060615,-22736.730920303078,-22736.730920303078,59.90430648597123,48.94347092988834,-0.9873059665876007,3.6777121969516733,3.0047923189320875,0.6729198780195857,0.3227193230908063,1140.9051311354383,4741.094868864562,141.01292833443534,585.9870716655646,0.0,0.0,1281.9180594698737,5327.081940530126,15981.245821590379,1563.9439161387443,0.8688577311881912,4691.831748416233,14075.495245248698,6499.056083861256,19497.168251583767,58491.5047547513,8063.000000000001,24189.0,72567.0,0.8227551020408164,59.99999293119407,299.9999646559704,299.9999646559704,28.800117787418735,110758.17331965483,68454.29980328934,42303.87351636549,0.0,332274.5199589645,205362.899409868,126911.62054909648,0.0,3422.715393406315,423.03878500330603,0.0,3845.754178409621,10268.146180218944,1269.1163550099182,0.0,19827.0,0.2239488811854869,-1783.2730133571038
8,8,2025,1SB,1,SB,Night,8,OP,NT,3.0,65,9800.0,1,6,70,1800,1,6,0.2,0.052631578947368425,1785.0,221.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,0.15789473684210525,0.15789473684210525,30,4.009,0.708,1785.0,221.0,0.0,0.0,0.0,2006.0,2448.0,1.0,1.2,0.1826865671641791,2448.0,0.0,1.0,0.0,1695.75,209.95,0.0,0.0,0.0,1905.6999999999998,5.99977117314152,29.998855865707597,29.998855865707597,0.05263177635376191,0.0526316417696293,0.05263160036552285,4629.254715905902,23146.27357952951,23146.27357952951,64.98839382692499,69.99999307914992,0.0,2.5714288256639057,2.769725321714678,-0.19829649605077204,0.0006775369029546435,89.25033475189176,1695.7496652481082,11.05001318953367,209.94998681046633,0.0,0.0,100.30034794142543,1905.6996520585744,15245.597216468595,122.40037432049277,0.06800020795582931,979.2029945639422,2937.6089836918263,2325.599625679507,18604.797005436056,55814.39101630817,2447.9999999999995,19583.999999999996,58751.99999999999,0.24979591836734688,17.99931351942456,89.99656759712279,89.99656759712279,8.643732114777134,2600.9080158738584,1606.4447569128931,994.4632589609654,0.0,20807.264126990867,12851.558055303145,7955.706071687723,0.0,714.002678015134,88.40010551626936,0.0,802.4027835314034,2142.0080340454024,265.2003165488081,0.0,16048.0,-0.07159428211026028,1815.3940062376084
9,9,2025,1SB,1,SB,AM-Early,1,OP,AM,3.0,65,18200.0,1,6,70,1800,1,6,0.2,0.0,7354.0,909.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.11842105263157894,0.11842105263157894,30,3.82,0.715,7354.0,909.0,0.0,0.0,0.0,8263.0,10081.0,1.0,1.2,0.46243119266055044,10081.0,0.0,1.0,0.0,6986.299999999999,863.55,0.0,0.0,0.0,7849.849999999999,19.999979633534846,99.99989816767423,99.99989816767423,0.020958878665448107,0.012953242952064754,1.6855759621212808e-05,11350.950143228463,56754.75071614233,56754.75071614233,63.357708864301124,69.99993004128311,2.131304519050003,2.5714311413431887,2.8410118236049557,-0.269580682261767,0.09834004449263528,146.4250140204201,7207.57498597958,11.185772951255517,897.8142270487444,0.0,0.0,157.61078697167562,8105.389213028324,8105.389213028324,179.98233287418665,0.0999901849301037,179.98233287418665,539.9469986225599,9901.017667125812,9901.017667125812,29703.053001377437,10080.999999999998,10080.999999999998,30242.999999999996,0.5539010989010988,59.99993890060453,299.9996945030227,299.9996945030227,25.677642578030117,12141.220362902197,8785.491894745368,3355.7284681568294,0.0,12141.220362902197,8785.491894745368,3355.7284681568294,0.0,146.4250140204201,11.185772951255517,0.0,157.61078697167562,439.27504206126025,33.55731885376655,0.0,8263.0,-0.09488896878989278,4451.352997344496
