,index,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT MediumA,AADT MediumB,AADT HeavyA,AADT HeavyB,GrowthFactor,GrowthFactor_medium,GrowthFactor_heavy,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,Min Speed,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Max VC,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,CaptureRateLights,CaptureRateMediumA,VOT Lights,VOT MediumA,Speed GP Real,Speed ML Real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh,GPVeh,GPVehDay,ML PCE,ML V/C,ML Volume,ML PCE Total,GP PCE,GP Volume,GP PCE Total,Highway PCE,Highway Volume,Highway PCE Total,Highway V/C,TollLightsPerSeg,TollMediumAPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay,TransactionsLightsLength,TransactionsMediumALength,TotalVeh_hours,Difference in Travel Time,Implied Min VOT
0,0,2025,1NB,1,NB,Night,8,OP,NT,3.0,70,12000,1.6,6.5,75,1800,1,4,0.05,0.01,2238.0,0.0,277.0,0.0,0.0,1.0,1.0,1.0,1.83,0.915,0.13729977116704806,0.13729977116704806,30,4.103,0.708,2258.704789728038,0.0,279.5626571736669,0.0,0.0,2538.267446901705,3097.392761249039,1.0,1.2,0.19855081802878455,3097.392761249039,0.0,1.0,45.17409579456076,2102.8541592368033,0.0,265.5845243149835,0.0,0.0,2411.3540745566197,0.14496581632353156,0.7248290816176578,,0.13729672280652824,0.1372958117400559,131.1684641164736,655.842320582368,69.99109267858665,74.91131171735383,0.0,2.402841385012105,2.5717558207956066,-0.16891443578350174,0.00017933265313539368,288.71498460329036,1924.815709330187,0.0,0.0,288.71498460329036,2204.378366503854,17635.026932030833,288.71498460329036,0.16039721366849463,2309.719876826323,6929.159630478969,2763.5036808511877,22108.0294468095,66324.08834042851,3052.218665454478,24417.749323635824,73253.24797090748,0.25435155545453986,0.4348974489705947,2.1744872448529735,0.14496581632353156,125.5614102835555,125.5614102835555,0.0,1004.491282268444,1004.491282268444,0.0,2309.719876826323,0.0,2309.719876826323,6929.159630478969,0.0,20306.13957521364,-0.06568058849819025,154.4796737898723
1,1,2025,1NB,1,NB,AM-Early,1,OP,AM,3.0,70,12000,1.6,6.5,75,1800,1,4,0.05,0.01,1841.0,0.0,228.0,0.0,0.0,1.0,1.0,1.0,1.83,0.915,0.13729977116704806,0.13729977116704806,30,4.155,0.715,2209.2,0.0,273.59999999999997,0.0,0.0,2482.7999999999997,3030.0,1.0,1.2,0.19423076923076923,3030.0,0.0,1.0,44.184,2056.7651999999994,0.0,259.91999999999996,0.0,0.0,2358.66,0.15403345703661556,0.7701672851830778,,0.13729649718030704,0.13729628113988637,139.2301368497645,696.1506842488226,69.99227846715705,74.91882737451796,0.0,2.4026003383659895,2.571712250865824,-0.16911191249983437,0.0001554563316144195,282.38665748235354,1882.6293425176464,0.0,0.0,282.38665748235354,2156.2293425176463,2156.2293425176463,282.38665748235354,0.1568814763790853,282.38665748235354,847.1599724470607,2703.4293425176465,2703.4293425176465,8110.28802755294,2985.8160000000003,2985.8160000000003,8957.448,0.248818,0.4621003711098467,2.310501855549233,0.15403345703661556,130.49097921906474,130.49097921906474,0.0,130.49097921906474,130.49097921906474,0.0,282.38665748235354,0.0,282.38665748235354,847.1599724470607,0.0,2482.7999999999997,-0.06575848928778837,163.95073449729898
2,2,2025,1NB,1,NB,AM-Peak,2,Peak,AM,3.0,70,12000,1.6,6.5,75,1800,1,4,0.05,0.01,4183.0,0.0,517.0,0.0,0.0,1.0,1.0,1.0,1.83,0.915,0.13729977116704806,0.13729977116704806,30,4.155,0.715,2509.7999999999997,0.0,310.2,0.0,0.0,2819.9999999999995,3440.3999999999996,1.0,1.2,0.22053846153846152,3440.3999999999996,0.0,1.0,50.196,2336.6238,0.0,294.69,0.0,0.0,2678.9999999999995,0.15297005688569917,0.7648502844284959,,0.13729417821183568,0.13729820192821043,139.22946387145328,696.1473193572664,69.98237743513808,74.86488991653995,0.0,2.404331325413897,2.572076093968511,-0.16774476855461362,0.0003548423518869337,320.80484441121666,2138.799155588783,0.0,0.0,320.80484441121666,2448.9991555887827,4897.9983111775655,320.80484441121666,0.17822491356178705,641.6096888224333,1924.8290664673,3069.399155588783,6138.798311177566,18416.394933532698,3390.2039999999997,6780.407999999999,20341.224,0.28251699999999996,0.4589101706570975,2.2945508532854877,0.15297005688569917,147.22060589637505,147.22060589637505,0.0,294.4412117927501,294.4412117927501,0.0,641.6096888224333,0.0,641.6096888224333,1924.8290664673,0.0,5639.999999999999,-0.06521765392088251,164.14586563074397
3,3,2025,1NB,1,NB,AM-Shoulder,1,OP,AM,3.0,70,12000,1.6,6.5,75,1800,1,4,0.05,0.01,4812.0,0.0,595.0,0.0,0.0,1.0,1.0,1.0,1.83,0.915,0.13729977116704806,0.13729977116704806,30,4.155,0.715,2887.2,0.0,357.0,0.0,0.0,3244.2,3958.2,1.0,1.2,0.2537307692307692,3958.2,0.0,1.0,57.744,2687.9831999999997,0.0,339.15,0.0,0.0,3081.99,0.15136287760339337,0.7568143880169669,,0.13729864406511302,0.13729911380452847,139.22731567583654,696.1365783791827,69.95617637142907,74.76368019493367,0.0,2.407586137154838,2.5730394274881228,-0.16545329033328482,0.0008827491206342164,369.05644862980347,2460.399551370196,0.0,0.0,369.05644862980347,2817.399551370196,2817.399551370196,369.05644862980347,0.2050313603498908,369.05644862980347,1107.1693458894104,3531.399551370196,3531.399551370196,10594.198654110589,3900.4559999999997,3900.4559999999997,11701.367999999999,0.325038,0.4540886328101801,2.2704431640509006,0.15136287760339337,167.5843381880879,167.5843381880879,0.0,167.5843381880879,167.5843381880879,0.0,369.05644862980347,0.0,369.05644862980347,1107.1693458894104,0.0,3244.2,-0.06430266422104741,164.6707533813836
4,4,2025,1NB,1,NB,MD,5,OP,MD,3.0,70,12000,1.6,6.5,75,1800,1,4,0.05,0.01,5111.0,0.0,632.0,0.0,0.0,1.0,1.0,1.0,1.83,0.915,0.13729977116704806,0.13729977116704806,30,4.136,0.708,3066.6,0.0,379.2,0.0,0.0,3445.7999999999997,4204.2,1.0,1.2,0.26949999999999996,4204.2,0.0,1.0,61.332,2855.0045999999998,0.0,360.23999999999995,0.0,0.0,3273.5099999999998,0.14661348638577748,0.7330674319288875,,0.1372908997247016,0.13729838299851818,135.56787141684242,677.8393570842122,69.93516575497799,74.69955582628944,0.3160984725600372,2.409652882255179,2.5738124455247693,-0.16415956326959025,0.0013063630047165777,391.96615025216175,2613.3018497478383,0.0,0.0,391.96615025216175,2992.501849747838,14962.50924873919,391.96615025216175,0.2177589723623121,1959.8307512608087,5879.492253782426,3750.9018497478382,18754.509248739192,56263.52774621757,4142.868,20714.34,62143.02,0.345239,0.43984045915733244,2.1992022957866624,0.14661348638577748,172.4025715010428,172.4025715010428,0.0,862.0128575052139,862.0128575052139,0.0,1959.8307512608087,0.0,1959.8307512608087,5879.492253782426,0.0,17229.0,-0.06378070148624217,160.76082942606513
5,5,2025,1NB,1,NB,PM-Shoulder,1,OP,PM,3.0,70,12000,1.6,6.5,75,1800,1,4,0.05,0.01,6757.0,0.0,835.0,0.0,0.0,1.0,1.0,1.0,1.83,0.915,0.13729977116704806,0.13729977116704806,30,4.135,0.592,8108.4,0.0,1002.0,0.0,0.0,9110.4,11114.4,1.0,1.2,0.7124615384615385,11114.4,0.0,1.0,162.168,7548.9204,0.0,951.9,0.0,0.0,8654.88,0.9149999814401464,4.574999907200732,,0.13729976964269702,0.13729974616725546,80.11704281308432,400.58521406542167,46.220901700804134,62.67589259500584,0.8348192352887605,2.8719176153279515,3.8943420265829305,-1.022424411254979,0.7249565734245891,1036.4650319710563,6909.766968028944,0.0,0.0,1036.4650319710563,7911.766968028944,7911.766968028944,1036.4650319710563,0.5758139066505868,1036.4650319710563,3109.395095913169,9915.766968028944,9915.766968028944,29747.30090408683,10952.232,10952.232,32856.695999999996,0.912686,2.744999944320439,13.724999721602197,0.9149999814401464,2845.096455050632,2845.096455050632,0.0,2845.096455050632,2845.096455050632,0.0,1036.4650319710563,0.0,1036.4650319710563,3109.395095913169,0.0,9110.4,-0.26254099005066067,161.0876998301172
6,6,2025,1NB,1,NB,PM-Peak,3,Peak,PM,3.0,70,12000,1.6,6.5,75,1800,1,4,0.05,0.01,6670.0,0.0,824.0,0.0,0.0,1.0,1.0,1.0,1.83,0.915,0.13729977116704806,0.13729977116704806,30,4.135,0.592,8004.0,0.0,988.8,0.0,0.0,8992.8,10970.4,1.0,1.2,0.7032307692307692,10970.4,0.0,1.0,160.08,7451.724,0.0,939.3599999999999,0.0,0.0,8543.159999999998,0.9149999650733263,4.574999825366631,,0.13729976908884042,0.1372997376028991,87.24153999162405,436.20769995812026,47.534044847850275,63.200511210698615,1.2870500742048498,2.848078228353468,3.7867595862324452,-0.9386813578789774,0.6660013961125231,1023.1199845137703,6820.800015486229,0.0,0.0,1023.1199845137703,7809.6000154862295,23428.800046458688,1023.1199845137703,0.5683999913965391,3069.359953541311,9208.079860623933,9787.200015486229,29361.600046458687,88084.80013937606,10810.32,32430.96,97292.88,0.90086,2.744999895219979,13.724999476099892,0.9149999650733263,2808.464250287766,2808.464250287766,0.0,8425.392750863299,8425.392750863299,0.0,3069.359953541311,0.0,3069.359953541311,9208.079860623933,0.0,26978.399999999998,-0.2478851209070017,175.45889489629474
7,7,2025,1NB,1,NB,PM-Late,3,OP,PM,3.0,70,12000,1.6,6.5,75,1800,1,4,0.05,0.01,6393.0,0.0,790.0,0.0,0.0,1.0,1.0,1.0,1.83,0.915,0.13729977116704806,0.13729977116704806,30,4.135,0.592,6191.704565799619,0.0,765.1253882342717,0.0,0.0,6956.82995403389,8487.080730502434,1.0,1.2,0.5440436365706688,8487.080730502434,0.0,1.0,123.83409131599238,5764.476950759445,0.0,726.8691188225581,0.0,0.0,6608.988456332196,0.48316396857751653,2.415819842887583,,0.09758366786818376,0.09786132134970212,134.4174036116451,672.0870180582256,63.18600240371575,73.44734151470804,1.3395503824884156,2.450735401552342,2.848732205749019,-0.39799680419667727,0.15196239160760552,562.5188041967103,5505.351670286916,0.0,0.0,562.5188041967103,6270.477058521187,18811.43117556356,562.5188041967103,0.3125104467759502,1687.556412590131,5062.669237770393,7800.727834989731,23402.18350496919,70206.55051490758,8363.24663918644,25089.739917559324,75269.21975267796,0.6969372199322034,1.4494919057325495,7.247459528662748,0.48316396857751653,815.3664535054845,815.3664535054845,0.0,2446.0993605164535,2446.0993605164535,0.0,1687.556412590131,0.0,1687.556412590131,5062.669237770393,0.0,20870.48986210167,-0.13971015014801355,218.51812232385524
8,8,2025,1SB,1,SB,Night,8,OP,NT,3.0,70,12000,1.6,5.0,75,1800,1,4,0.05,0.01,1637.0,0.0,202.0,0.0,0.0,1.0,1.0,1.0,1.83,0.915,0.13729977116704806,0.13729977116704806,30,4.103,0.708,1470.0481602450802,0.0,181.39873449572767,0.0,0.0,1651.446894740808,2014.244363732263,1.0,1.2,0.12911822844437584,2014.244363732263,0.0,1.0,29.400963204901604,1368.6148371881695,0.0,172.32879777094126,0.0,0.0,1568.8745500037674,0.1469789167743402,0.7348945838717009,,0.13729606447870693,0.13729394455799035,131.17083134412974,655.8541567206487,69.99085545839195,74.98407171489548,0.0,2.400509813396053,2.5717645372545292,-0.17125472385847607,0.00018410927262489874,187.9054309331019,1252.7417661070765,0.0,0.0,187.9054309331019,1434.1405006028042,11473.124004822434,187.9054309331019,0.10439190607394551,1503.2434474648153,4509.730342394446,1796.9379695942594,14375.503756754075,43126.51127026223,1984.8434005273612,15878.74720421889,47636.241612656675,0.16540361671061343,0.4409367503230206,2.2046837516151028,0.1469789167743402,82.85441008368875,82.85441008368875,0.0,662.83528066951,662.83528066951,0.0,1503.2434474648153,0.0,1503.2434474648153,4509.730342394446,0.0,13211.575157926463,-0.06659035902303014,154.48452704431378
9,9,2025,1SB,1,SB,AM-Early,1,OP,AM,3.0,70,12000,1.6,5.0,75,1800,1,4,0.05,0.01,4573.0,0.0,565.0,0.0,0.0,1.0,1.0,1.0,1.83,0.915,0.13729977116704806,0.13729977116704806,30,4.155,0.715,2743.7999999999997,0.0,339.0,0.0,0.0,3082.7999999999997,3760.7999999999997,1.0,1.2,0.24107692307692305,3760.7999999999997,0.0,1.0,54.876,2554.477799999999,0.0,322.05,0.0,0.0,2928.6599999999994,0.16110840852447164,0.8055420426223582,,0.1372954217624692,0.13729706305581485,139.22842283486463,696.1421141743231,69.79305734374499,74.80715000402,0.0,2.4061871089906126,2.5790530870923654,-0.17286597810175275,0.004178234583759203,350.71810693386436,2338.205893066135,0.0,0.0,350.71810693386436,2677.205893066135,2677.205893066135,350.71810693386436,0.19484339274103576,350.71810693386436,1052.154320801593,3355.205893066135,3355.205893066135,10065.617679198405,3705.9239999999995,3705.9239999999995,11117.771999999999,0.30882699999999996,0.48332522557341495,2.4166261278670746,0.16110840852447164,169.51090814649106,169.51090814649106,0.0,169.51090814649106,169.51090814649106,0.0,350.71810693386436,0.0,350.71810693386436,1052.154320801593,0.0,3082.7999999999997,-0.06702691734687886,167.7572062059264
10,10,2025,1SB,1,SB,AM-Peak,2,Peak,AM,3.0,70,12000,1.6,5.0,75,1800,1,4,0.05,0.01,7757.0,0.0,959.0,0.0,0.0,1.0,1.0,1.0,1.83,0.915,0.13729977116704806,0.13729977116704806,30,4.155,0.715,4654.2,0.0,575.4,0.0,0.0,5229.599999999999,6380.4,1.0,1.2,0.409,6380.4,0.0,1.0,93.084,4333.0602,0.0,546.63,0.0,0.0,4968.119999999999,0.30919022160148313,1.5459511080074155,,0.11838122643713252,0.11849630951859175,148.4894721157121,742.4473605785604,67.00387745869115,74.0484698114519,1.142000300803268,2.4308402382700187,2.686411694770539,-0.25557145650052027,0.06301075159139825,512.9529807019267,4048.163019298073,0.0,0.0,512.9529807019267,4623.5630192980725,9247.126038596145,512.9529807019267,0.28497387816773706,1025.9059614038533,3077.71788421156,5774.363019298073,11548.726038596145,34646.17811578844,6287.315999999999,12574.631999999998,37723.896,0.5239429999999999,0.9275706648044494,4.637853324022247,0.30919022160148313,475.80013732311,475.80013732311,0.0,951.60027464622,951.60027464622,0.0,1025.9059614038533,0.0,1025.9059614038533,3077.71788421156,0.0,10459.199999999999,-0.09513488085166709,217.76391092466804
11,11,2025,1SB,1,SB,AM-Shoulder,1,OP,AM,3.0,70,12000,1.6,5.0,75,1800,1,4,0.05,0.01,7826.0,0.0,967.0,0.0,0.0,1.0,1.0,1.0,1.83,0.915,0.13729977116704806,0.13729977116704806,30,4.155,0.715,4695.599999999999,0.0,580.1999999999999,0.0,0.0,5275.799999999999,6436.199999999999,1.0,1.2,0.412576923076923,6436.199999999999,0.0,1.0,93.91199999999999,4371.6035999999995,0.0,551.1899999999999,0.0,0.0,5012.009999999999,0.31762401043905836,1.5881200521952918,,0.1176971757904607,0.11781659631614558,148.8546388625073,744.2731943125365,66.86915006979444,74.03349999428922,0.7461701146540731,2.431331762160168,2.6918242539665247,-0.2604924918063567,0.06597683403079829,514.5253973954108,4087.162602604589,0.0,0.0,514.5253973954108,4667.3626026045895,4667.3626026045895,514.5253973954108,0.2858474429974504,514.5253973954108,1543.5761921862322,5827.762602604589,5827.762602604589,17483.287807813766,6342.288,6342.288,19026.863999999998,0.528524,0.952872031317175,4.764360156585876,0.31762401043905836,490.2768605804418,490.2768605804418,0.0,490.2768605804418,490.2768605804418,0.0,514.5253973954108,0.0,514.5253973954108,1543.5761921862322,0.0,5275.799999999999,-0.09677173070363314,219.47781098247896
