,Year,Total Revenue,Var Total Revenue (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Toll/AADT/mi Lights,Var Toll/AADT/mi Lights (%),Capture,Var Capture (%),GP Traffic,Var GP Traffic (%),Corridor PCE,Var Corridor PCE (%)
0,2024.9999999999995,48254820.345762,,32233601.35151,,11244.979113,,0.452185,,0.452185,,0.082205,,125547.611306,,167433.665758,
1,2026.0,50191647.473229,0.04013748499298053,32684593.867052,0.013991378457029802,11394.741286,0.013318137054328938,0.464153,0.026467043356148467,0.464153,0.026467043356148467,0.082225,0.0002432942035157648,127184.654001,0.01303921817365361,169714.004549,0.01361935654144908
2,2026.9999999999995,52206213.970459,0.04013748499298653,33141896.38956,0.013991378457022474,11546.498012,0.013318137041553824,0.476437,0.0264654111898448,0.476437,0.0264654111898448,0.082246,0.00025539677713593,128843.042452,0.013039218166894129,172025.400086,0.013619356535380378
3,2027.999999999999,54301640.100238,0.04013748499296854,33605597.204731,0.01399137845706,11700.275855,0.01331813705247975,0.489047,0.026467297879887663,0.489047,0.026467297879887663,0.082267,0.000255331566276773,130523.054993,0.013039218176067902,174368.275343,0.01361935653588775
4,2029.0,56481171.364855,0.04013748499297054,34075785.833497,0.01399137845703291,11856.101732,0.013318137019257437,0.501991,0.026467803708027926,0.501991,0.026467803708027926,0.082288,0.00025526638870987384,132224.973583,0.013039218167941957,176743.059053,0.013619356533340676
5,2030.0,58748183.532898,0.04013748499298364,34552553.049315,0.01399137845705467,12014.00292,0.013318137071464342,0.515277,0.02646660995914263,0.515277,0.02646660995914263,0.082308,0.00024304880420000785,133949.083862,0.013039218177024026,179150.18579,0.013619356538794314
6,2031.0000000000007,61106187.867814,0.040137484992970984,35035990.895685,0.013991378457042458,12174.007057,0.013318137016067988,0.528914,0.02646537687496231,0.528914,0.02646537687496231,0.082329,0.00025513923312425746,135695.67519,0.013039218168893418,181590.096044,0.01361935653731372
7,2032.0000000000005,63558836.566336,0.040137484992970096,35526192.703923,0.013991378457013148,12336.142151,0.013318137014449283,0.542913,0.026467440831590805,0.542913,0.026467440831590805,0.08235,0.00025507415370040754,137465.040704,0.013039218173479306,184063.236305,0.013619356533633553
8,2033.0000000000007,65584464.578548,0.03187012415020951,36100380.1897,0.016162370411102245,12543.343542,0.016796287564115442,0.550962,0.014825579789026877,0.550962,0.014825579789026877,0.083135,0.00953248330297507,138331.886991,0.006305939914327485,185427.922518,0.007414224808797165
9,2034.0000000000002,67674649.606992,0.031870124150219725,36683847.906307,0.016162370411086924,12754.025147,0.016796287552402145,0.55913,0.014824978855166204,0.55913,0.014824978855166204,0.083927,0.00952667348288938,139204.199559,0.006305939917213399,186802.726821,0.007414224806765679
10,2034.9999999999993,69831449.091789,0.031870124150213064,37276745.844273,0.016162370411094917,12968.245421,0.016796287566548163,0.567419,0.014824817126607437,0.567419,0.014824817126607437,0.084727,0.009532093366854566,140082.012877,0.006305939912595537,188187.724232,0.007414224805867953
11,2035.9999999999998,72056986.043934,0.03187012415021884,37879226.418328,0.016162370411084703,13186.063801,0.016796287618622507,0.575831,0.0148250234835281,0.575831,0.0148250234835281,0.085534,0.009524708770521917,140965.361634,0.006305939919464487,189582.990325,0.007414224805013747
