,Year,Total Revenue,Var Total Revenue (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Toll/AADT/mi Lights,Var Toll/AADT/mi Lights (%),Capture,Var Capture (%),GP Traffic,Var GP Traffic (%),Corridor PCE,Var Corridor PCE (%)
0,2025,73896204.84,,37651569.19,,13785.65622,,0.564844,,0.564844,,0.07494,,170169.9265,,226308.8828,
1,2026,0,-1,0,-1,13785.65622,0,0.564844,0,0.564844,0,0.07494,0,170169.9265,0,226308.8828,0
2,2027,0,,0,,13785.65622,0,0.564844,0,0.564844,0,0.07494,0,170169.9265,0,226308.8828,0
3,2028,0,,0,,13785.65622,0,0.564844,0,0.564844,0,0.07494,0,170169.9265,0,226308.8828,0
4,2029,0,,0,,13785.65622,0,0.564844,0,0.564844,0,0.07494,0,170169.9265,0,226308.8828,0
5,2030,0,,0,,13785.65622,0,0.564844,0,0.564844,0,0.07494,0,170169.9265,0,226308.8828,0
6,2031,0,,0,,13785.65622,0,0.564844,0,0.564844,0,0.07494,0,170169.9265,0,226308.8828,0
7,2032,0,,0,,13785.65622,0,0.564844,0,0.564844,0,0.07494,0,170169.9265,0,226308.8828,0
8,2033,0,,0,,13785.65622,0,0.564844,0,0.564844,0,0.07494,0,170169.9265,0,226308.8828,0
9,2034,0,,0,,13785.65622,0,0.564844,0,0.564844,0,0.07494,0,170169.9265,0,226308.8828,0
10,2035,0,,0,,13785.65622,0,0.564844,0,0.564844,0,0.07494,0,170169.9265,0,226308.8828,0
11,2036,0,,0,,13785.65622,0,0.564844,0,0.564844,0,0.07494,0,170169.9265,0,226308.8828,0
12,2037,0,,0,,13785.65622,0,0.564844,0,0.564844,0,0.07494,0,170169.9265,0,226308.8828,0
13,2038,0,,0,,13785.65622,0,0.564844,0,0.564844,0,0.07494,0,170169.9265,0,226308.8828,0
14,2039,0,,0,,13785.65622,0,0.564844,0,0.564844,0,0.07494,0,170169.9265,0,226308.8828,0
15,2040,0,,0,,13785.65622,0,0.564844,0,0.564844,0,0.07494,0,170169.9265,0,226308.8828,0
16,2041,0,,0,,13785.65622,0,0.564844,0,0.564844,0,0.07494,0,170169.9265,0,226308.8828,0
17,2042,0,,0,,13785.65622,0,0.564844,0,0.564844,0,0.07494,0,170169.9265,0,226308.8828,0
18,2043,0,,0,,13785.65622,0,0.564844,0,0.564844,0,0.07494,0,170169.9265,0,226308.8828,0
19,2044,0,,0,,13785.65622,0,0.564844,0,0.564844,0,0.07494,0,170169.9265,0,226308.8828,0
20,2045,0,,0,,13785.65622,0,0.564844,0,0.564844,0,0.07494,0,170169.9265,0,226308.8828,0
21,2046,0,,0,,13785.65622,0,0.564844,0,0.564844,0,0.07494,0,170169.9265,0,226308.8828,0
22,2047,0,,0,,13785.65622,0,0.564844,0,0.564844,0,0.07494,0,170169.9265,0,226308.8828,0
23,2048,0,,0,,13785.65622,0,0.564844,0,0.564844,0,0.07494,0,170169.9265,0,226308.8828,0
24,2049,0,,0,,13785.65622,0,0.564844,0,0.564844,0,0.07494,0,170169.9265,0,226308.8828,0
25,2050,0,,0,,13785.65622,0,0.564844,0,0.564844,0,0.07494,0,170169.9265,0,226308.8828,0
