,index,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT MediumA,AADT MediumB,AADT HeavyA,AADT HeavyB,GrowthFactor,GrowthFactor_medium,GrowthFactor_heavy,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,Min Speed,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Max VC,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,CaptureRateLights,CaptureRateMediumA,VOT Lights,VOT MediumA,Speed GP Real,Speed ML Real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh,GPVeh,GPVehDay,ML PCE,ML V/C,ML Volume,ML PCE Total,GP PCE,GP Volume,GP PCE Total,Highway PCE,Highway Volume,Highway PCE Total,Highway V/C,TollLightsPerSeg,TollMediumAPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay,TransactionsLightsLength,TransactionsMediumALength,TotalVeh_hours,Difference in Travel Time,Implied Min VOT
0,0,2025,1NB,1,NB,Night,8,OP,NT,3.0,70,12000,1,8,75,1800,1,4,0.1,0.01,1830.0,0.0,226.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.103,0.708,1830.0,0.0,226.0,0.0,0.0,2056.0,2508.0,1.0,1.2,0.16076923076923078,2508.0,0.0,1.0,91.5,1303.875,0.0,169.5,0.0,0.0,1542.0,0.13007840647336716,0.6503920323668357,,0.17374566119135967,0.17374719307710954,117.69797427275276,588.4898713637638,69.99988050597086,74.92697198886233,0.0,2.402339174026096,2.571432961012645,-0.16909378698654898,6.013730181006483e-06,226.5426239858841,1511.9573760141159,0.0,0.0,226.5426239858841,1737.9573760141159,13903.659008112927,226.5426239858841,0.12585701332549115,1812.3409918870727,5437.022975661218,2189.9573760141157,17519.659008112925,52558.977024338776,2416.4999999999995,19331.999999999996,57995.99999999999,0.20137499999999997,0.3902352194201015,1.9511760971005072,0.13007840647336716,88.40491057913702,88.40491057913702,0.0,707.2392846330962,707.2392846330962,0.0,1812.3409918870727,0.0,1812.3409918870727,5437.022975661218,0.0,16448.0,-0.06575858268533621,46.156068342255985
1,1,2025,1NB,1,NB,AM-Early,1,OP,AM,3.0,70,12000,1,8,75,1800,1,4,0.1,0.01,3467.0,0.0,429.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.155,0.715,3467.0,0.0,429.0,0.0,0.0,3896.0,4754.0,1.0,1.2,0.3047435897435897,4754.0,0.0,1.0,173.35000000000002,2470.2375,0.0,321.75,0.0,0.0,2922.0,0.12096212197478905,0.6048106098739452,,0.1667000972166722,0.16672354981698362,127.2996334769302,636.4981673846511,69.97943124711455,74.17170710818979,0.176514250378641,2.426801364264744,2.572184380355648,-0.14538301609090398,0.0010354582300947516,411.78883139826934,2881.8611686017307,0.0,0.0,411.78883139826934,3310.8611686017307,3310.8611686017307,411.78883139826934,0.22877157299903852,411.78883139826934,1235.366494194808,4168.86116860173,4168.86116860173,12506.58350580519,4580.65,4580.65,13741.949999999999,0.3817208333333333,0.3628863659243671,1.8144318296218356,0.12096212197478905,149.4325525543599,149.4325525543599,0.0,149.4325525543599,149.4325525543599,0.0,411.78883139826934,0.0,411.78883139826934,1235.366494194808,0.0,3896.0,-0.05652122655017535,49.92142489291381
2,2,2025,1NB,1,NB,AM-Peak,2,Peak,AM,3.0,70,12000,1,8,75,1800,1,4,0.1,0.01,4855.0,0.0,600.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.155,0.715,4855.0,0.0,600.0,0.0,0.0,5455.0,6655.0,1.0,1.2,0.4266025641025641,6655.0,0.0,1.0,242.75,3459.1875,0.0,450.0,0.0,0.0,4091.25,0.15312478615087166,0.7656239307543583,,0.10884562364753704,0.10889194808056323,153.883563881846,769.4178194092299,69.60911080463136,73.96380344032096,1.3437706922335235,2.43362282126603,2.5858684002615346,-0.15224557899550462,0.019782565501159748,376.5174207512645,4235.732579248735,0.0,0.0,376.5174207512645,4835.732579248735,9671.46515849747,376.5174207512645,0.20917634486181363,753.034841502529,2259.104524507587,6035.732579248735,12071.46515849747,36214.39547549241,6412.25,12824.5,38473.5,0.5343541666666667,0.459374358452615,2.296871792263075,0.15312478615087166,172.96244860384544,172.96244860384544,0.0,345.9248972076909,345.9248972076909,0.0,753.034841502529,0.0,753.034841502529,2259.104524507587,0.0,10910.0,-0.05887599654340743,60.346495639939604
3,3,2025,1NB,1,NB,AM-Shoulder,1,OP,AM,3.0,70,12000,1,8,75,1800,1,4,0.1,0.01,4132.0,0.0,511.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.155,0.715,4132.0,0.0,511.0,0.0,0.0,4643.0,5665.0,1.0,1.2,0.3631410256410256,5665.0,0.0,1.0,206.60000000000002,2944.05,0.0,383.25,0.0,0.0,3482.25,0.13338740619180417,0.6669370309590208,,0.13412003507234102,0.1341528086526944,140.67969315233225,703.3984657616612,69.903255289626,74.07656460427205,0.5041746596188414,2.4299183009037555,2.574987377257564,-0.1450690763538085,0.004875563985719998,394.8560892547256,3530.5439107452744,0.0,0.0,394.8560892547256,4041.5439107452744,4041.5439107452744,394.8560892547256,0.21936449403040312,394.8560892547256,1184.5682677641767,5063.543910745275,5063.543910745275,15190.631732235825,5458.400000000001,5458.400000000001,16375.2,0.4548666666666667,0.4001622185754125,2.000811092877062,0.13338740619180417,158.00648869418208,158.00648869418208,0.0,158.00648869418208,158.00648869418208,0.0,394.8560892547256,0.0,394.8560892547256,1184.5682677641767,0.0,4643.0,-0.05633778154994735,55.16850711856167
4,4,2025,1NB,1,NB,MD,5,OP,MD,3.0,70,12000,1,8,75,1800,1,4,0.1,0.01,5636.0,0.0,697.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.136,0.708,5636.0,0.0,697.0,0.0,0.0,6333.0,7727.0,1.0,1.2,0.4953205128205128,7727.0,0.0,1.0,281.8,4015.6499999999996,0.0,522.75,0.0,0.0,4749.75,0.19247782217975612,0.9623891108987805,,0.09091661781097084,0.09098693657519703,160.92992869927448,804.6496434963723,68.62296846576179,73.76943000391856,1.2197260966412833,2.4400351201092185,2.6230284702680535,-0.182993350158835,0.07069186141009048,365.089316312625,4989.110683687375,0.0,0.0,365.089316312625,5686.110683687375,28430.553418436873,365.089316312625,0.20282739795145832,1825.446581563125,5476.339744689375,7080.110683687375,35400.55341843687,106201.66025531062,7445.2,37226.0,111678.0,0.6204333333333333,0.5774334665392684,2.8871673326963414,0.19247782217975612,210.81478951485053,210.81478951485053,0.0,1054.0739475742525,1054.0739475742525,0.0,1825.446581563125,0.0,1825.446581563125,5476.339744689375,0.0,31665.0,-0.06976414942996577,63.1097759604998
5,5,2025,1NB,1,NB,PM-Shoulder,1,OP,PM,3.0,70,12000,1,8,75,1800,1,4,0.1,0.01,7121.0,0.0,880.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.135,0.592,7121.0,0.0,880.0,0.0,0.0,8001.0,9761.0,1.0,1.2,0.6257051282051282,9761.0,0.0,1.0,356.05,5073.7125,0.0,660.0,0.0,0.0,6000.75,0.40865844710650395,2.04329223553252,,0.08175201100081335,0.08196334857518442,142.45918902528177,712.2959451264089,61.65199232718352,72.55964212826059,1.6829223196474432,2.480717858032178,2.9196136767932903,-0.4388958187611123,0.4770135943496647,414.7862001149642,6350.163799885036,0.0,0.0,414.7862001149642,7230.163799885036,7230.163799885036,414.7862001149642,0.23043677784164676,414.7862001149642,1244.3586003448925,8990.163799885035,8990.163799885035,26970.491399655104,9404.949999999999,9404.949999999999,28214.849999999995,0.7837458333333333,1.2259753413195118,6.1298767065975595,0.408658447106504,508.51765326056653,508.51765326056653,0.0,508.51765326056653,508.51765326056653,0.0,414.7862001149642,0.0,414.7862001149642,1244.3586003448925,0.0,8001.0,-0.15032667583718345,55.866348637365405
6,6,2025,1NB,1,NB,PM-Peak,3,Peak,PM,3.0,70,12000,1,8,75,1800,1,4,0.1,0.01,6508.0,0.0,804.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.135,0.592,6508.0,0.0,804.0,0.0,0.0,7312.0,8920.0,1.0,1.2,0.5717948717948718,8920.0,0.0,1.0,325.40000000000003,4636.950000000001,0.0,603.0,0.0,0.0,5484.0,0.25920232836215557,1.2960116418107779,,0.0836079703606936,0.08373017520181715,141.4862967236788,707.4314836183942,65.7075991068132,73.19710079864399,2.3615046879640786,2.4591137905196185,2.7394091771241698,-0.2802953866045512,0.23013342980296983,387.68597816401825,5794.914021835983,0.0,0.0,387.68597816401825,6598.914021835983,19796.742065507948,387.68597816401825,0.21538109898001015,1163.0579344920548,3489.1738034761643,8206.914021835983,24620.742065507948,73862.22619652384,8594.6,25783.800000000003,77351.40000000001,0.7162166666666667,0.7776069850864666,3.8880349254323336,0.25920232836215557,301.46732464042,301.46732464042,0.0,904.4019739212599,904.4019739212599,0.0,1163.0579344920548,0.0,1163.0579344920548,3489.1738034761643,0.0,21936.0,-0.10231964941389485,55.48482224457993
7,7,2025,1NB,1,NB,PM-Late,3,OP,PM,3.0,70,12000,1,8,75,1800,1,4,0.1,0.01,5882.0,0.0,727.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.135,0.592,5882.0,0.0,727.0,0.0,0.0,6609.0,8063.0,1.0,1.2,0.5168589743589743,8063.0,0.0,1.0,294.1,4190.924999999999,0.0,545.25,0.0,0.0,4956.75,0.1787327666965377,0.8936638334826885,,0.08995468067168172,0.09003017924261789,138.1882584500868,690.941292250434,68.07192413270863,73.5783532158604,1.2848204850451657,2.4463716858669726,2.6442619669319707,-0.19789028106499806,0.0997817518396571,376.99332009396767,5210.906679906032,0.0,0.0,376.99332009396767,5937.906679906032,17813.720039718097,376.99332009396767,0.2094407333855376,1130.979960281903,3392.939880845709,7391.906679906032,22175.720039718097,66527.16011915429,7768.9,23306.7,69920.09999999999,0.6474083333333333,0.5361983000896131,2.680991500448066,0.17873276669653768,202.14317737952484,202.14317737952484,0.0,606.4295321385746,606.4295321385746,0.0,1130.979960281903,0.0,1130.979960281903,3392.939880845709,0.0,19827.0,-0.0748376233292052,54.191473901994826
8,8,2025,1SB,1,SB,Night,8,OP,NT,3.0,70,12000,1,8,75,1800,1,4,0.1,0.01,1785.0,0.0,221.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.103,0.708,1785.0,0.0,221.0,0.0,0.0,2006.0,2448.0,1.0,1.2,0.15692307692307692,2448.0,0.0,1.0,89.25,1271.8125,0.0,165.75,0.0,0.0,1504.5,0.1302481979580058,0.651240989790029,,0.17374683194232926,0.1737472056377213,117.69783228421413,588.4891614210707,69.99990149671667,74.93388706865717,0.0,2.4021174803740983,2.571432189921622,-0.1693147095475238,4.9573354796224324e-06,220.97339269965363,1474.7766073003463,0.0,0.0,220.97339269965363,1695.7766073003463,13566.21285840277,220.97339269965363,0.12276299594425201,1767.787141597229,5303.361424791687,2137.7766073003463,17102.21285840277,51306.638575208315,2358.75,18870.0,56610.0,0.1965625,0.3907445938740174,1.9537229693700868,0.1302481979580058,86.34415858738991,86.34415858738991,0.0,690.7532686991193,690.7532686991193,0.0,1767.787141597229,0.0,1767.787141597229,5303.361424791687,0.0,16048.0,-0.06584451661262146,46.15601266047613
9,9,2025,1SB,1,SB,AM-Early,1,OP,AM,3.0,70,12000,1,8,75,1800,1,4,0.1,0.01,7354.0,0.0,909.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.155,0.715,7354.0,0.0,909.0,0.0,0.0,8263.0,10081.0,1.0,1.2,0.6462179487179487,10081.0,0.0,1.0,367.70000000000005,5239.725,0.0,681.75,0.0,0.0,6197.25,0.622296478209625,3.111482391048125,,0.07859013761529023,0.07889168574375136,175.03477471424864,875.1738735712433,59.43808793687984,72.45197332668134,1.7890418262967511,2.4844043817604726,3.028361211604765,-0.5439568298442925,0.6259977170413851,411.7907088162766,6574.509291183724,0.0,0.0,411.7907088162766,7483.509291183724,7483.509291183724,411.7907088162766,0.22877261600904256,411.7907088162766,1235.37212644883,9301.509291183724,9301.509291183724,27904.52787355117,9713.300000000001,9713.300000000001,29139.9,0.8094416666666667,1.866889434628875,9.334447173144376,0.622296478209625,768.7677235674423,768.7677235674423,0.0,768.7677235674423,768.7677235674423,0.0,411.7907088162766,0.0,411.7907088162766,1235.37212644883,0.0,8263.0,-0.17962085492306357,68.64108812323477
