,index,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT MediumA,AADT MediumB,AADT HeavyA,AADT HeavyB,GrowthFactor,GrowthFactor_medium,GrowthFactor_heavy,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,Min Speed,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Max VC,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,VOT Lights,VOT MediumA,VOT MediumB,Speed GP Real,Speed ML Real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh,GPVeh,GPVehDay,ML PCE,ML V/C,ML Volume,ML PCE Total,GP PCE,GP Volume,GP PCE Total,Highway PCE,Highway Volume,Highway PCE Total,Highway V/C,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay,TransactionsLightsLength,TransactionsMediumALength,TransactionsMediumBLength,TotalVeh_hours,Difference in Travel Time,Implied Min VOT
0,0,2025,1NB,1,NB,Night,8,OP,NT,3.0,65,12000.0,1,6,70,1800,1,6,0.2,0.052631578947368425,929.0,115.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,0.15789473684210525,0.15789473684210525,30,4.009,0.708,929.0,115.0,0.0,0.0,0.0,1044.0,1274.0,1.0,1.2,0.08166666666666667,1274.0,0.0,1.0,0.0,882.55,109.25,0.0,0.0,0.0,991.8,5.99952298185447,23.99809192741788,29.99761490927235,0.0526316778540452,0.05263165292639123,0.052631594580525944,4640.469072680356,18561.876290721422,23202.345363401775,64.9999315799507,69.99999986249954,0.0,2.571428576479609,2.769233684170849,-0.19780510769124016,3.993467909513965e-06,46.45008729008759,882.5499127099124,5.750008082208241,109.24999191779176,0.0,0.0,52.20009537229583,991.7999046277041,7934.399237021633,63.70011153671231,0.03538895085372906,509.6008922936985,1528.8026768810955,1210.2998884632877,9682.399107706302,29047.197323118904,1274.0,10192.0,30576.0,0.10616666666666667,17.998568945563413,71.99427578225365,89.99284472781704,7.98212313166374,1250.002766238768,836.0350986180803,413.96766762068756,0.0,10000.022129910143,6688.280788944642,3311.7413409655005,0.0,371.6006983207007,46.00006465766593,0.0,417.6007629783666,1114.802094962102,138.0001939729978,0.0,8352.0,-0.07142954703386328,1819.8285328059285
1,1,2025,1NB,1,NB,AM-Early,1,OP,AM,3.0,65,12000.0,1,6,70,1800,1,6,0.2,0.0,2203.0,272.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.17162471395881007,0.17162471395881007,30,3.82,0.715,2203.0,272.0,0.0,0.0,0.0,2475.0,3019.0,1.0,1.2,0.19352564102564102,3019.0,0.0,1.0,0.0,2092.85,258.4,0.0,0.0,0.0,2351.25,19.99998369687147,79.99993478748588,99.99991848435735,0.006278543398724641,0.00310080302181683,6.3568436836070414e-06,15344.82362109376,61379.29448437504,76724.11810546879,64.98402477609015,69.99999999997097,0.0,2.571428571429638,2.7699115378004127,-0.19848296637077478,0.000932652940411696,13.140049552020864,2189.859950447979,0.8012475008374689,271.19875249916254,0.0,0.0,13.941297052858333,2461.0587029471417,2461.0587029471417,15.54379205453327,0.008635440030296261,15.54379205453327,46.63137616359981,3003.4562079454663,3003.4562079454663,9010.368623836399,3018.9999999999995,3018.9999999999995,9056.999999999998,0.25158333333333327,59.99995109061442,239.99980436245767,299.99975545307205,23.44835802527505,980.7015738964024,788.4023304495017,192.29924344690068,0.0,980.7015738964024,788.4023304495017,192.29924344690068,0.0,13.140049552020864,0.8012475008374689,0.0,13.941297052858333,39.420148656062594,2.4037425025124066,0.0,2475.0,-0.07165678891261276,6045.8539276898855
2,2,2025,1NB,1,NB,AM-Peak,2,Peak,AM,3.0,65,12000.0,1,6,70,1800,1,6,0.2,0.0,3492.0,432.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.17162471395881007,0.17162471395881007,30,3.82,0.715,3492.0,432.0,0.0,0.0,0.0,3924.0,4788.0,1.0,1.2,0.3069230769230769,4788.0,0.0,1.0,0.0,3317.3999999999996,410.4,0.0,0.0,0.0,3727.7999999999997,19.99997406173444,79.99989624693777,99.9998703086722,0.17162470552511275,0.17162470795199922,0.17162470788929454,-5480.608213620107,-21922.432854480427,-27403.041068100527,64.90997435913603,69.53726971253278,-0.7481248305018204,2.5885399404394276,2.7730715006000484,-0.18453156016062078,0.005261801975912064,569.347798109009,2922.652201890991,70.43478014350048,361.56521985649954,0.0,0.0,639.7825782525094,3284.2174217474903,6568.434843494981,780.6521385395104,0.4336956325219502,1561.3042770790207,4683.912831237062,4007.3478614604896,8014.695722920979,24044.087168762937,4788.0,9576.0,28728.0,0.399,59.999922185203324,239.9996887408133,299.9996109260166,26.605470165246633,51065.14889382512,34160.82358285739,16904.32531096773,0.0,102130.29778765024,68321.64716571478,33808.65062193546,0.0,1138.695596218018,140.86956028700095,0.0,1279.5651565050189,3416.0867886540536,422.6086808610029,0.0,7848.0,-0.06654410465820701,6502.944226231863
3,3,2025,1NB,1,NB,AM-Shoulder,1,OP,AM,3.0,65,12000.0,1,6,70,1800,1,6,0.2,0.0,4350.0,538.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.17162471395881007,0.17162471395881007,30,3.82,0.715,4350.0,538.0,0.0,0.0,0.0,4888.0,5964.0,1.0,1.2,0.3823076923076923,5964.0,0.0,1.0,0.0,4132.5,511.09999999999997,0.0,0.0,0.0,4643.599999999999,19.999966664450394,79.99986665780158,99.99983332225197,0.17162470846808603,0.1716247096403892,0.17162470795556337,-7140.987764148724,-28563.951056594895,-35704.93882074362,64.66501518667175,68.30235466019806,-0.596399910110321,2.6353410639427293,2.783576242584726,-0.14823517864199687,0.019653298494920694,709.2391077443655,3640.7608922556346,87.71738909720291,450.2826109027971,0.0,0.0,796.9564968415684,4091.0435031584316,4091.0435031584316,972.3912750359742,0.5402173750199857,972.3912750359742,2917.1738251079228,4991.608724964026,4991.608724964026,14974.826174892078,5964.0,5964.0,17892.0,0.497,59.99989999335118,239.9995999734047,299.99949996675593,26.603883684222577,63606.41383007574,42554.27553603555,21052.13829404019,0.0,63606.41383007574,42554.27553603555,21052.13829404019,0.0,709.2391077443655,87.71738909720291,0.0,796.9564968415684,2127.7173232330965,263.15216729160875,0.0,4888.0,-0.053253500433798485,8095.230908481864
4,4,2025,1NB,1,NB,MD,5,OP,MD,3.0,65,12000.0,1,6,70,1800,1,6,0.2,0.0,5817.0,719.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.17162471395881007,0.17162471395881007,30,3.823,0.708,5817.0,719.0,0.0,0.0,0.0,6536.0,7974.0,1.0,1.2,0.5111538461538462,7974.0,0.0,1.0,0.0,5526.15,683.05,0.0,0.0,0.0,6209.2,10.100006880217423,40.40002752086969,50.50003440108711,0.16457809812810284,0.16452768746519883,0.1644783907128033,-2997.117188802913,-11988.468755211652,-14985.585944014565,63.04285871255104,63.04306953085152,-0.6333838477357783,2.8551909248630896,2.855200472756548,-9.547893458528023e-06,0.11777849383031705,909.4832569706155,4907.516743029384,112.38063692310405,606.619363076896,0.0,0.0,1021.8638938937195,5514.13610610628,27570.680530531397,1246.6251677399277,0.6925695376332932,6233.125838699639,18699.377516098917,6727.374832260072,33636.87416130036,100910.62248390107,7974.0,39870.0,119609.99999999999,0.6645,30.30002064065227,121.20008256260908,151.50010320326135,13.432285903605502,41177.903932056106,27557.3614585373,13620.542473518806,0.0,205889.51966028052,137786.80729268648,68102.71236759404,0.0,4547.416284853078,561.9031846155202,0.0,5109.319469468598,13642.248854559233,1685.7095538465605,0.0,32680.0,-3.344036101713736e-06,63469540.73642031
5,5,2025,1NB,1,NB,PM-Shoulder,1,OP,PM,3.0,65,12000.0,1,6,70,1800,1,6,0.2,0.0,6929.0,856.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.17162471395881007,0.17162471395881007,30,4.005,0.592,6929.0,856.0,0.0,0.0,0.0,7785.0,9497.0,1.0,1.2,0.6087820512820513,9497.0,0.0,1.0,0.0,6582.549999999999,813.1999999999999,0.0,0.0,0.0,7395.75,19.99998014801827,79.99992059207308,99.99990074009135,0.1716247082141173,0.17162470906051522,0.17162470793329748,-2468.517020086812,-9874.068080347248,-12342.585100434058,59.93769193736655,49.813826301042425,-0.9496998473885369,3.61345460419356,3.0031186417404205,0.6103359624531395,0.3204263853382219,1129.7282230548376,5799.271776945163,139.56521340801098,716.434786591989,0.0,0.0,1269.2934364628486,6515.706563537152,6515.706563537152,1548.4238632788706,0.8602354795993725,1548.4238632788706,4645.271589836611,7948.57613672113,7948.57613672113,23845.72841016339,9497.0,9497.0,28491.0,0.7914166666666667,59.999940444054815,239.99976177621926,299.99970222027406,26.597276133317063,101279.24407142797,67783.62610125812,33495.617970169835,0.0,101279.24407142797,67783.62610125812,33495.617970169835,0.0,1129.7282230548376,139.56521340801098,0.0,1269.2934364628486,3389.184669164513,418.6956402240329,0.0,7785.0,0.20323404942117998,-1966.1283009736298
6,6,2025,1NB,1,NB,PM-Peak,3,Peak,PM,3.0,65,12000.0,1,6,70,1800,1,6,0.2,0.0,6758.0,835.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.17162471395881007,0.17162471395881007,30,4.005,0.592,6758.0,835.0,0.0,0.0,0.0,7593.0,9263.0,1.0,1.2,0.5937820512820513,9263.0,0.0,1.0,0.0,6420.099999999999,793.25,0.0,0.0,0.0,7213.349999999999,19.999979646046835,79.99991858418734,99.99989823023418,0.17162470819548634,0.17162470905566973,0.17162470793300233,-1832.9373987133156,-7331.749594853262,-9164.686993566578,60.59376316773388,51.89430624269034,-1.4473435167926352,3.4685886185318107,2.9706027582695147,0.49798586026229597,0.2758796249830815,1101.8477890858417,5656.152210914159,136.14130045841003,698.85869954159,0.0,0.0,1237.9890895442518,6355.010910455749,19065.032731367246,1510.2716904610718,0.8390398280339287,4530.815071383216,13592.445214149648,7752.728309538928,23258.184928616785,69774.55478585036,9263.0,27789.0,83367.0,0.7719166666666667,59.9999389381405,239.999755752562,299.99969469070254,26.598155497072106,98784.67892213017,66110.80006427561,32673.878857854565,0.0,296354.03676639055,198332.4001928268,98021.6365735637,0.0,3305.543367257525,408.4239013752301,0.0,3713.967268632755,9916.630101772575,1225.2717041256903,0.0,22779.0,0.1676379848756321,-2409.7045207885108
7,7,2025,1NB,1,NB,PM-Late,3,OP,PM,3.0,65,12000.0,1,6,70,1800,1,6,0.2,0.0,5257.0,650.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.17162471395881007,0.17162471395881007,30,4.005,0.592,5257.0,650.0,0.0,0.0,0.0,5907.0,7207.0,1.0,1.2,0.4619871794871795,7207.0,0.0,1.0,0.0,4994.15,617.5,0.0,0.0,0.0,5611.65,19.99999997707647,79.99999990830588,99.99999988538235,0.014982430587831072,0.007410316902119697,1.026015363824855e-06,988.685098610832,3954.740394443328,4943.425493054159,62.28597017827597,69.99999900766863,2.611240172137061,2.5714286078815607,2.889896384126328,-0.3184677762447672,0.1653118924069148,74.82450572021654,5182.175494279783,4.575870687058913,645.4241293129411,0.0,0.0,79.40037640727544,5827.599623592724,17482.798870778173,88.55211778139328,0.04919562098966293,265.6563533441798,796.9690600325395,7118.4478822186065,21355.34364665582,64066.03093996746,7207.0,21621.0,64863.0,0.6005833333333334,59.99999993122941,239.99999972491764,299.99999965614705,23.45782037203989,5587.679301702665,4489.470338067267,1098.2089636353978,0.0,16763.037905107994,13468.411014201802,3294.6268909061937,0.0,224.4735171606496,13.727612061176739,0.0,238.20112922182633,673.4205514819488,41.18283618353021,0.0,17721.0,-0.11020041341068573,3768.042132156866
8,8,2025,1SB,1,SB,Night,8,OP,NT,3.0,65,12000.0,1,6,70,1800,1,6,0.2,0.052631578947368425,1025.0,127.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,0.15789473684210525,0.15789473684210525,30,4.009,0.708,1025.0,127.0,0.0,0.0,0.0,1152.0,1406.0,1.0,1.2,0.09012820512820513,1406.0,0.0,1.0,0.0,973.75,120.64999999999999,0.0,0.0,0.0,1094.3999999999999,5.999939775793681,23.999759103174725,29.999698878968406,0.052631595981688935,0.05263160972905336,0.05263159573161735,4640.660796184609,18562.643184738437,23203.303980923047,64.99987638289853,69.9999997515746,0.0,2.5714285805544024,2.7692360357681847,-0.1978074552137823,7.215156259298556e-06,51.2500165871696,973.7499834128304,6.350003713810287,120.64999628618972,0.0,0.0,57.600020300979885,1094.3999796990202,8755.199837592161,70.30002772860045,0.03905557096033359,562.4002218288036,1687.2006654864108,1335.6999722713995,10685.599778171196,32056.799334513587,1406.0,11248.0,33744.0,0.11716666666666667,17.999819327381044,71.99927730952417,89.99909663690522,7.984295319064893,1379.6867174014697,922.4910390943344,457.19567830713527,0.0,11037.493739211757,7379.928312754675,3657.565426457082,0.0,410.0001326973568,50.8000297104823,0.0,460.8001624078391,1230.0003980920703,152.4000891314469,0.0,9216.0,-0.07143033409173104,1819.933359733845
9,9,2025,1SB,1,SB,AM-Early,1,OP,AM,3.0,65,12000.0,1,6,70,1800,1,6,0.2,0.0,4653.0,575.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.17162471395881007,0.17162471395881007,30,3.82,0.715,4653.0,575.0,0.0,0.0,0.0,5228.0,6378.0,1.0,1.2,0.40884615384615386,6378.0,0.0,1.0,0.0,4420.349999999999,546.25,0.0,0.0,0.0,4966.599999999999,19.99999409951988,79.99997639807953,99.9999704975994,0.1716247131055945,0.1716247127929361,0.17162471312393462,-6312.614463741169,-25250.457854964676,-31563.072318705847,64.50019793028466,67.49078923743063,-0.6377999825749315,2.6670305983052773,2.7906891106683713,-0.123658512363094,0.029397927769514186,758.6413005763145,3894.3586994236857,93.74999936314134,481.25000063685866,0.0,0.0,852.3912999394558,4375.608700060544,4375.608700060544,1039.8912986657385,0.5777173881476325,1039.8912986657385,3119.6738959972154,5338.108701334262,5338.108701334262,16014.326104002786,6378.000000000001,6378.000000000001,19134.0,0.5315000000000001,59.999982298559644,239.99992919423858,299.9999114927982,26.59907400880332,68018.45781464897,45518.46460553513,22499.993209113833,0.0,68018.45781464897,45518.46460553513,22499.993209113833,0.0,758.6413005763145,93.74999936314134,0.0,852.3912999394558,2275.9239017289437,281.249998089424,0.0,5228.0,-0.044311102906578415,9704.141049729576
