,index,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT MediumA,AADT MediumB,AADT HeavyA,AADT HeavyB,GrowthFactor,GrowthFactor_medium,GrowthFactor_heavy,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,Min Speed,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Max VC,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,VOT Lights,VOT MediumA,VOT MediumB,Speed GP Real,Speed ML Real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh,GPVeh,GPVehDay,ML PCE,ML V/C,ML Volume,ML PCE Total,GP PCE,GP Volume,GP PCE Total,Highway PCE,Highway Volume,Highway PCE Total,Highway V/C,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay,TransactionsLightsLength,TransactionsMediumALength,TransactionsMediumBLength,TotalVeh_hours,Difference in Travel Time,Implied Min VOT
0,0,2025,1NB,1,NB,Night,8,OP,NT,3.0,65,14000,1,6,70,1800,1,6,0.2,0.052631578947368425,1830.0,226.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,0.15789473684210525,0.15789473684210525,30,4.009,0.708,1830.0,226.0,0.0,0.0,0.0,2056.0,2508.0,1.0,1.2,0.1425,2508.0,0.0,1.0,0.0,1738.5,214.7,0.0,0.0,0.0,1953.1999999999998,29.99977534307957,149.99887671539784,149.99887671539784,0.052632080551863476,0.052632066415844996,0.05263165195335745,23186.169253159074,115930.84626579536,115930.84626579536,64.99842078915205,69.99999199663131,0.0,2.571428865429904,2.7692980508542018,-0.197869185424298,9.217582410225266e-05,91.50087203941466,1738.4991279605854,11.30010465948192,214.69989534051808,0.0,0.0,102.80097669889658,1953.1990233011034,15625.592186408827,125.40118601786043,0.06966732556547801,1003.2094881428834,3009.62846442865,2382.5988139821397,19060.790511857118,57182.37153557135,2508.0,20064.0,60192.0,0.17914285714285713,89.99932602923872,449.9966301461935,449.9966301461935,43.19033488924711,13320.025831701098,8235.016814634933,5085.009017066164,0.0,106560.20665360878,65880.13451707947,40680.072136529314,0.0,732.0069763153173,90.40083727585537,0.0,822.4078135911726,2196.0209289459517,271.2025118275661,0.0,16448.0,-0.07145102541897373,9096.851117696768
1,1,2025,1NB,1,NB,AM-Early,1,OP,AM,3.0,65,14000,1,6,70,1800,1,6,0.2,0.0,3467.0,429.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.11992005329780146,0.11992005329780146,30,3.82,0.715,3467.0,429.0,0.0,0.0,0.0,3896.0,4754.0,1.0,1.2,0.2701136363636364,4754.0,0.0,1.0,0.0,3293.6499999999996,407.54999999999995,0.0,0.0,0.0,3701.2,99.99999995260836,499.99999976304184,499.99999976304184,0.04940474253398868,0.03056624255009831,1.2649070425343178e-06,12405.466139584874,62027.33069792438,62027.33069792438,64.92309837097851,69.99986791202325,1.0277559623095234,2.5714334236491183,2.772510932418198,-0.20107750876907948,0.004493823566776977,162.7219302470718,3304.2780697529283,12.457272151292566,416.54272784870744,0.0,0.0,175.17920239836437,3720.8207976016356,3720.8207976016356,200.0937467009495,0.11116319261163862,200.0937467009495,600.2812401028485,4553.90625329905,4553.90625329905,13661.71875989715,4754.0,4754.0,14261.999999999998,0.3395714285714286,299.99999985782506,1499.9999992891255,1499.9999992891255,128.44463715802397,67502.48726906985,48816.57905098656,18685.908218083292,0.0,67502.48726906985,48816.57905098656,18685.908218083292,0.0,162.7219302470718,12.457272151292566,0.0,175.17920239836437,488.16579074121546,37.3718164538777,0.0,3896.0,-0.07252541601114579,29839.23977319112
2,2,2025,1NB,1,NB,AM-Peak,2,Peak,AM,3.0,65,14000,1,6,70,1800,1,6,0.2,0.0,4855.0,600.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.11992005329780146,0.11992005329780146,30,3.82,0.715,4855.0,600.0,0.0,0.0,0.0,5455.0,6655.0,1.0,1.2,0.378125,6655.0,0.0,1.0,0.0,4612.25,570.0,0.0,0.0,0.0,5182.25,99.9999999922947,499.9999999614735,499.9999999614735,0.06918374317326809,0.042749994017313844,4.2972227614174727e-07,7762.358880188399,38811.794400942,38811.794400942,64.48323646128081,69.9925108893215,1.7209272899749715,2.571703711053206,2.7914231648109293,-0.2197194537577234,0.03040358194481943,319.09271945090575,4535.907280549094,24.367496589868892,575.6325034101311,0.0,0.0,343.46021604077464,5111.539783959225,10223.07956791845,392.1952092205124,0.21788622734472912,784.3904184410248,2353.1712553230745,6262.804790779488,12525.609581558976,37576.828744676925,6655.0,13310.0,39930.0,0.47535714285714287,299.9999999768841,1499.9999998844205,1499.9999998844205,128.37882868912226,132279.06070988256,95727.81582789561,36551.24488198695,0.0,264558.1214197651,191455.63165579122,73102.4897639739,0.0,638.1854389018115,48.734993179737785,0.0,686.9204320815493,1914.5563167054345,146.20497953921335,0.0,10910.0,-0.0787123416211263,27307.550136883478
3,3,2025,1NB,1,NB,AM-Shoulder,1,OP,AM,3.0,65,14000,1,6,70,1800,1,6,0.2,0.0,4132.0,511.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.11992005329780146,0.11992005329780146,30,3.82,0.715,4132.0,511.0,0.0,0.0,0.0,4643.0,5665.0,1.0,1.2,0.321875,5665.0,0.0,1.0,0.0,3925.3999999999996,485.45,0.0,0.0,0.0,4410.849999999999,99.99999996467496,499.99999982337476,499.99999982337476,0.058880992534658394,0.0364087425483268,1.294660343865394e-06,11714.870854472463,58574.35427236232,58574.35427236232,64.79114245892168,69.99891659449302,1.0871135122225333,2.571468370614196,2.7781575253765904,-0.20668915476239436,0.012229655919774813,231.13144809554805,3900.868551904452,17.674624070085244,493.32537592991474,0.0,0.0,248.80607216563328,4394.193927834367,4394.193927834367,284.1553203058038,0.15786406683655765,284.1553203058038,852.4659609174114,5380.844679694196,5380.844679694196,16142.534039082588,5665.0,5665.0,16995.0,0.40464285714285714,299.9999998940249,1499.9999994701243,1499.9999994701243,128.41510078596914,95851.37049993273,69339.43440417023,26511.93609576251,0.0,95851.37049993273,69339.43440417023,26511.93609576251,0.0,231.13144809554805,17.674624070085244,0.0,248.80607216563328,693.3943442866441,53.02387221025573,0.0,4643.0,-0.07439792483846891,29029.099300241345
4,4,2025,1NB,1,NB,MD,5,OP,MD,3.0,65,14000,1,6,70,1800,1,6,0.2,0.0,5636.0,697.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.11992005329780146,0.11992005329780146,30,3.823,0.708,5636.0,697.0,0.0,0.0,0.0,6333.0,7727.0,1.0,1.2,0.4390340909090909,7727.0,0.0,1.0,0.0,5354.2,662.15,0.0,0.0,0.0,6016.349999999999,99.99999998206084,499.9999999103042,499.9999999103042,0.08031299254764888,0.0496612425624015,1.2648955108538623e-06,11121.981940698946,55609.909703494726,55609.909703494726,63.820799499521016,69.95509962593863,1.0582380724209668,2.573079031585824,2.8203971340307468,-0.2473181024449227,0.070097919775969,430.01182469862164,5205.988175301379,32.88319176269415,664.1168082373058,0.0,0.0,462.8950164613158,5870.104983538685,29350.524917693423,528.661399986704,0.29370077777039116,2643.3069999335203,7929.920999800561,7198.338600013296,35991.69300006648,107975.07900019945,7727.0,38635.0,115905.0,0.5519285714285714,299.9999999461825,1499.9999997309126,1499.9999997309126,128.41524800799695,178328.33502163712,129003.54738644435,49324.78763519278,0.0,891641.6751081856,645017.7369322218,246623.93817596388,0.0,2150.059123493108,164.41595881347075,0.0,2314.4750823065788,6450.177370479324,493.24787644041226,0.0,31665.0,-0.08768910571521894,24260.254059889692
5,5,2025,1NB,1,NB,PM-Shoulder,1,OP,PM,3.0,65,14000,1,6,70,1800,1,6,0.2,0.0,7121.0,880.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.11992005329780146,0.11992005329780146,30,4.005,0.592,7121.0,880.0,0.0,0.0,0.0,8001.0,9761.0,1.0,1.2,0.5546022727272727,9761.0,0.0,1.0,0.0,6764.95,836.0,0.0,0.0,0.0,7600.95,99.99999999457444,499.99999997287216,499.99999997287216,0.10147424230656418,0.06269999271284898,5.929962548990353e-07,10803.365904288228,54016.829521441134,54016.829521441134,60.93120292576567,69.26536701675818,0.8074338735225255,2.598701309941092,2.954151425818713,-0.3554501158776211,0.25334129952548284,686.4681754917914,6434.531824508209,52.41719390794175,827.5828060920583,0.0,0.0,738.8853693997331,7262.114630600267,7262.114630600267,843.7197572156167,0.4687331984531204,843.7197572156167,2531.1592716468504,8917.280242784384,8917.280242784384,26751.84072835315,9761.0,9761.0,29283.0,0.6972142857142857,299.99999998372334,1499.9999999186166,1499.9999999186166,128.37636042930941,284566.24349401076,205940.452636364,78625.79085764673,0.0,284566.24349401076,205940.452636364,78625.79085764673,0.0,686.4681754917914,52.41719390794175,0.0,738.8853693997331,2059.404526475374,157.25158172382527,0.0,8001.0,-0.1203222396695903,16880.005749499385
6,6,2025,1NB,1,NB,PM-Peak,3,Peak,PM,3.0,65,14000,1,6,70,1800,1,6,0.2,0.0,6508.0,804.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.11992005329780146,0.11992005329780146,30,4.005,0.592,6508.0,804.0,0.0,0.0,0.0,7312.0,8920.0,1.0,1.2,0.5068181818181818,8920.0,0.0,1.0,0.0,6182.599999999999,763.8,0.0,0.0,0.0,6946.4,99.99999996772009,499.99999983860044,499.99999983860044,0.09273899330788495,0.05728499276582517,1.3267989707654751e-06,7961.880453354763,39809.40226677382,39809.40226677382,62.45007604834734,69.7490003115691,1.4651283533650983,2.5806821487897915,2.8823023347585415,-0.30162018596874995,0.15490804477304715,573.3681000253295,5934.631899974671,43.75427747453726,760.2457225254627,0.0,0.0,617.1223774998667,6694.877622500134,20084.6328675004,704.6309324489412,0.3914616291383006,2113.8927973468235,6341.6783920404705,8215.369067551059,24646.107202653177,73938.32160795953,8920.0,26760.0,80280.0,0.6371428571428571,299.99999990316024,1499.9999995158014,1499.9999995158014,128.36019499916526,237641.84614269415,172010.42995207402,65631.41619062013,0.0,712925.5384280825,516031.28985622205,196894.2485718604,0.0,1720.1043000759882,131.26283242361177,0.0,1851.3671324996,5160.312900227965,393.7884972708353,0.0,21936.0,-0.10464557528591723,19892.567796125055
7,7,2025,1NB,1,NB,PM-Late,3,OP,PM,3.0,65,14000,1,6,70,1800,1,6,0.2,0.0,5882.0,727.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.11992005329780146,0.11992005329780146,30,4.005,0.592,5882.0,727.0,0.0,0.0,0.0,6609.0,8063.0,1.0,1.2,0.458125,8063.0,0.0,1.0,0.0,5587.9,690.65,0.0,0.0,0.0,6278.549999999999,99.9999999835247,499.99999991762354,499.99999991762354,0.08381849247589804,0.05179874255921923,1.264883102246347e-06,11082.874886081028,55414.37443040514,55414.37443040514,63.51387955981934,69.92515762675319,1.0318930688998116,2.5741808257452172,2.8340262198984463,-0.25984539415322905,0.08876976741471768,468.3693541060706,5413.63064589393,35.774801548524756,691.2251984514752,0.0,0.0,504.14415565459535,6104.855844345405,18314.567533036214,575.6937587516449,0.319829865973136,1727.0812762549344,5181.243828764804,7487.306241248356,22461.918723745068,67385.7561712352,8063.000000000001,24189.000000000004,72567.0,0.5759285714285715,299.9999999505741,1499.9999997528707,1499.9999997528707,128.3845809739993,194173.00852261772,140510.8062086716,53662.20231394613,0.0,582519.0255678531,421532.4186260148,160986.6069418384,0.0,1405.1080623182118,107.32440464557428,0.0,1512.432466963786,4215.3241869546355,321.9732139367228,0.0,19827.0,-0.09168771704678874,23090.653650275297
8,8,2025,1SB,1,SB,Night,8,OP,NT,3.0,65,14000,1,6,70,1800,1,6,0.2,0.052631578947368425,1785.0,221.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,0.15789473684210525,0.15789473684210525,30,4.009,0.708,1785.0,221.0,0.0,0.0,0.0,2006.0,2448.0,1.0,1.2,0.1390909090909091,2448.0,0.0,1.0,0.0,1695.75,209.95,0.0,0.0,0.0,1905.6999999999998,29.99977101192713,149.99885505963564,149.99885505963564,0.05263208194515998,0.05263207083274639,0.05263165065484615,23188.68703462769,115943.43517313845,115943.43517313845,64.99863433296126,69.99999307888241,0.0,2.5714288256737325,2.769288952717592,-0.19786012704385936,7.971137694693272e-05,89.25085295850504,1695.749147041495,11.050103271335104,209.9498967286649,0.0,0.0,100.30095622984014,1905.69904377016,15245.59235016128,122.40116277251035,0.06800064598472796,979.2093021800828,2937.627906540248,2325.5988372274896,18604.790697819917,55814.37209345975,2448.0,19584.0,58752.0,0.17485714285714285,89.9993130357814,449.99656517890696,449.99656517890696,43.220006601249516,13005.02397109599,8032.515454122991,4972.508516973,0.0,104040.19176876792,64260.12363298393,39780.068135784,0.0,714.0068236680403,88.40082617068083,0.0,802.4076498387211,2142.0204710041207,265.2024785120425,0.0,16048.0,-0.07144798914887263,9097.266273950323
9,9,2025,1SB,1,SB,AM-Early,1,OP,AM,3.0,65,14000,1,6,70,1800,1,6,0.2,0.0,7354.0,909.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.11992005329780146,0.11992005329780146,30,3.82,0.715,7354.0,909.0,0.0,0.0,0.0,8263.0,10081.0,1.0,1.2,0.5727840909090909,10081.0,0.0,1.0,0.0,6986.299999999999,863.55,0.0,0.0,0.0,7849.849999999999,99.9999999902034,499.999999951017,499.999999951017,0.10479449252232423,0.06476624276834989,1.1766012899865094e-06,10716.369073184847,53581.84536592424,53581.84536592424,60.210718399854784,68.92369581378803,0.7480349727624152,2.6115836922951456,2.9895009523824934,-0.3779172600873477,0.30177015091786186,732.1257631087137,6621.874236891286,55.92888894260854,853.0711110573915,0.0,0.0,788.0546520513223,7474.945347948677,7474.945347948677,899.9124299365394,0.4999513499647441,899.9124299365394,2699.7372898096182,9181.08757006346,9181.08757006346,27543.26271019038,10081.0,10081.0,30243.0,0.7200714285714286,299.99999997061025,1499.9999998530511,1499.9999998530511,128.38833005921342,303531.06231679127,219637.72891109713,83893.33340569412,0.0,303531.06231679127,219637.72891109713,83893.33340569412,0.0,732.1257631087137,55.92888894260854,0.0,788.0546520513223,2196.377289326141,167.78666682782563,0.0,8263.0,-0.12641483180868873,15876.491055278686
