,index,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT MediumA,AADT MediumB,AADT HeavyA,AADT HeavyB,GrowthFactor,GrowthFactor_medium,GrowthFactor_heavy,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,Min Speed,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Max VC,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,VOT Lights,VOT MediumA,VOT MediumB,Speed GP Real,Speed ML Real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh,GPVeh,GPVehDay,ML PCE,ML V/C,ML Volume,ML PCE Total,GP PCE,GP Volume,GP PCE Total,Highway PCE,Highway Volume,Highway PCE Total,Highway V/C,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay,TransactionsLightsLength,TransactionsMediumALength,TransactionsMediumBLength,TotalVeh_hours,Difference in Travel Time,Implied Min VOT
0,0,2025,1NB,1,NB,Night,8,OP,NT,3.0,65,14000.0,1,6,70,3600,1,6,0.2,0.052631578947368425,929.0,115.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,0.15789473684210525,0.15789473684210525,30,4.009,0.708,929.0,115.0,0.0,0.0,0.0,1044.0,1274.0,1.0,1.2,0.07238636363636364,1274.0,0.0,1.0,0.0,882.55,109.25,0.0,0.0,0.0,991.8,5.9995140757352186,23.998056302940874,29.997570378676095,0.05263168225126902,0.052631674666396296,0.052631673837540936,4640.559865261879,18562.239461047517,23202.7993263094,64.99997286668247,69.99999999785155,0.0,2.5714285715074943,2.7692319252069098,-0.19780335369941549,1.5836873123960261e-06,46.45009117085747,882.5499088291425,5.750010457303795,109.2499895426962,0.0,0.0,52.20010162816126,991.7998983718387,7934.39918697471,63.70012254276885,0.01769447848410246,509.6009803421508,1528.8029410264526,1210.299877457231,9682.399019657849,29047.197058973547,1274.0,10192.0,30576.0,0.091,17.998542227205654,71.99416890882262,89.99271113602828,7.982111863759909,1250.0011514868565,836.0339273962306,413.9672240906258,0.0,10000.009211894852,6688.271419169845,3311.7377927250063,0.0,371.60072936685975,46.00008365843036,0.0,417.6008130252901,1114.8021881005793,138.0002509752911,0.0,8352.0,-0.07142895901889335,1819.8419683577733
1,1,2025,1NB,1,NB,AM-Early,1,OP,AM,3.0,65,14000.0,1,6,70,3600,1,6,0.2,0.0,2203.0,272.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.26913875598086123,0.26913875598086123,30,3.82,0.715,2203.0,272.0,0.0,0.0,0.0,2475.0,3019.0,1.0,1.2,0.1715340909090909,3019.0,0.0,1.0,0.0,2092.85,258.4,0.0,0.0,0.0,2351.25,19.99991863828387,79.99967455313548,99.99959319141935,0.0062785477298566645,0.003100844904662627,1.4338110262215457e-05,15420.057582776875,61680.2303311075,77100.28791388439,64.99366377495565,69.99999999999955,0.0,2.571428571428588,2.7695007412301065,-0.19807216980151843,0.00036986163909200764,13.140058616430519,2189.8599413835695,0.8012583233648227,271.19874167663517,0.0,0.0,13.941316939795342,2461.0586830602047,2461.0586830602047,15.543833586524986,0.004317731551812496,15.543833586524986,46.63150075957496,3003.4561664134753,3003.4561664134753,9010.368499240427,3019.0000000000005,3019.0000000000005,9057.000000000002,0.21564285714285716,59.999755914851605,239.99902365940642,299.99877957425804,23.448323407664166,980.7015249992041,788.4003096926738,192.3012153065304,0.0,980.7015249992041,788.4003096926738,192.3012153065304,0.0,13.140058616430519,0.8012583233648227,0.0,13.941316939795342,39.42017584929155,2.403774970094468,0.0,2475.0,-0.07151908892919896,6058.3731651928065
2,2,2025,1NB,1,NB,AM-Peak,2,Peak,AM,3.0,65,14000.0,1,6,70,3600,1,6,0.2,0.0,3492.0,432.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.26913875598086123,0.26913875598086123,30,3.82,0.715,3492.0,432.0,0.0,0.0,0.0,3924.0,4788.0,1.0,1.2,0.27204545454545453,4788.0,0.0,1.0,0.0,3317.3999999999996,410.4,0.0,0.0,0.0,3727.7999999999997,19.999903929957487,79.99961571982995,99.99951964978743,0.009954375514267453,0.004927677994158128,1.7571837873128312e-05,1145.8806136981407,4583.522454792563,5729.403068490703,64.90113378180041,69.99999999988528,2.462622469701947,2.5714285714327856,2.7734492374996944,-0.20202066606690883,0.005779301528426998,33.022645331030844,3458.9773546689694,2.022319048802496,429.9776809511975,0.0,0.0,35.04496437983334,3888.955035620167,7777.910071240334,39.08960247743833,0.010858222910399538,78.17920495487667,234.53761486463,4748.910397522562,9497.820795045123,28493.462385135368,4788.0,9576.0,28727.999999999996,0.342,59.999711789872464,239.99884715948986,299.9985589493623,23.462271839942957,2466.703442702303,1981.3492024010282,485.35424030127507,0.0,4933.406885404606,3962.6984048020563,970.7084806025501,0.0,66.04529066206169,4.044638097604992,0.0,70.08992875966668,198.13587198618507,12.133914292814975,0.0,7848.0,-0.07284094597276042,5939.9578229289355
3,3,2025,1NB,1,NB,AM-Shoulder,1,OP,AM,3.0,65,14000.0,1,6,70,3600,1,6,0.2,0.0,4350.0,538.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.26913875598086123,0.26913875598086123,30,3.82,0.715,4350.0,538.0,0.0,0.0,0.0,4888.0,5964.0,1.0,1.2,0.33886363636363637,5964.0,0.0,1.0,0.0,4132.5,511.09999999999997,0.0,0.0,0.0,4643.599999999999,19.999986931871106,79.99994772748443,99.99993465935553,0.012397961057211151,0.006133884578092932,7.903277796288706e-06,1405.0539977175436,5620.215990870174,7025.269988587718,64.63666562312382,69.9999999984011,1.9431563806144512,2.571428571487307,2.7847971157658984,-0.21336854427859153,0.02132589475312675,51.234574068925085,4298.765425931075,3.1350284078632975,534.8649715921367,0.0,0.0,54.36960247678838,4833.630397523211,4833.630397523211,60.63965929251498,0.016844349803476384,60.63965929251498,181.91897787754493,5903.360340707485,5903.360340707485,17710.081022122456,5964.0,5964.0,17892.0,0.426,59.99996079561332,239.99984318245328,299.9998039780666,23.459669787658708,3826.478761775179,3074.0724355154516,752.4063262597276,0.0,3826.478761775179,3074.0724355154516,752.4063262597276,0.0,51.234574068925085,3.1350284078632975,0.0,54.36960247678838,153.70372220677524,9.405085223589893,0.0,4888.0,-0.07661906250571117,5624.068064810194
4,4,2025,1NB,1,NB,MD,5,OP,MD,3.0,65,14000.0,1,6,70,3600,1,6,0.2,0.0,5817.0,719.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.26913875598086123,0.26913875598086123,30,3.823,0.708,5817.0,719.0,0.0,0.0,0.0,6536.0,7974.0,1.0,1.2,0.4530681818181818,7974.0,0.0,1.0,0.0,5526.15,683.05,0.0,0.0,0.0,6209.2,19.99999951134556,79.99999804538224,99.9999975567278,0.26913875512567587,0.26913875098717727,0.2691387448117144,-5747.2945688820855,-22989.178275528342,-28736.47284441043,64.62481947186217,67.76415612441154,-0.6834856892120997,2.6562715496601057,2.7853075872555824,-0.12903603759547666,0.022025240693993763,1487.3011316377535,4329.698868362247,183.83522386179143,535.1647761382086,0.0,0.0,1671.136355499545,4864.863644500455,24324.318222502276,2038.8068032231279,0.5663352231175355,10194.03401611564,30582.10204834692,5935.193196776872,29675.96598388436,89027.89795165308,7974.0,39870.0,119610.0,0.5695714285714286,59.99999853403668,239.9999941361467,299.9999926701834,26.600366456815195,133358.51836678345,89238.0657179363,44120.45264884716,0.0,666792.5918339172,446190.32858968154,220602.2632442358,0.0,7436.5056581887675,919.1761193089571,0.0,8355.681777497724,22309.5169745663,2757.5283579268716,0.0,32680.0,-0.04632739241651166,9299.72737106738
5,5,2025,1NB,1,NB,PM-Shoulder,1,OP,PM,3.0,65,14000.0,1,6,70,3600,1,6,0.2,0.0,6929.0,856.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.26913875598086123,0.26913875598086123,30,4.005,0.592,6929.0,856.0,0.0,0.0,0.0,7785.0,9497.0,1.0,1.2,0.5396022727272727,9497.0,0.0,1.0,0.0,6582.549999999999,813.1999999999999,0.0,0.0,0.0,7395.75,19.999998951548825,79.9999958061953,99.99999475774413,0.2691387456054758,0.26913875020963984,0.26913873233489505,-4082.029868128244,-16328.119472512975,-20410.149340641223,63.940554526560945,63.97555970231432,-0.8140284333507628,2.8135744468287704,2.8151147786062425,-0.001540331777472037,0.06286109284439843,1771.6192498853245,5157.380750114676,218.8636316704791,637.1363683295209,0.0,0.0,1990.4828815558035,5794.517118444197,5794.517118444197,2428.210144896762,0.6745028180268783,2428.210144896762,7284.630434690285,7068.789855103239,7068.789855103239,21206.369565309717,9497.0,9497.0,28491.0,0.6783571428571429,59.999996854646476,239.9999874185859,299.99998427323237,26.597301210968983,158824.4182680516,106297.14942075062,52527.268847301,0.0,158824.4182680516,106297.14942075062,52527.268847301,0.0,1771.6192498853245,218.8636316704791,0.0,1990.4828815558035,5314.857749655974,656.5908950114373,0.0,7785.0,-0.0005471648222580296,779052.899280145
6,6,2025,1NB,1,NB,PM-Peak,3,Peak,PM,3.0,65,14000.0,1,6,70,3600,1,6,0.2,0.0,6758.0,835.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.26913875598086123,0.26913875598086123,30,4.005,0.592,6758.0,835.0,0.0,0.0,0.0,7593.0,9263.0,1.0,1.2,0.5263068181818182,9263.0,0.0,1.0,0.0,6420.099999999999,793.25,0.0,0.0,0.0,7213.349999999999,19.99999917526954,79.99999670107816,99.9999958763477,0.26913873455501036,0.2691387511288048,0.26913873532881044,-2643.3254215044176,-10573.30168601767,-13216.627107522088,64.08577055603611,64.75028668883624,-1.2405799666355586,2.7799104715166343,2.8087358307193853,-0.028825359202750978,0.054121934239403875,1727.897589716622,5030.102410283378,213.4943143329244,621.5056856670756,0.0,0.0,1941.3919040495464,5651.608095950453,16954.82428785136,2368.380532715395,0.657883481309832,7105.141598146185,21315.424794438557,6894.619467284605,20683.858401853817,62051.57520556145,9263.0,27789.0,83367.0,0.6616428571428571,59.999997525808624,239.9999901032345,299.99998762904306,26.5981818013689,154912.4844348467,103673.85110784801,51238.63332699869,0.0,464737.45330454013,311021.55332354404,153715.8999809961,0.0,5183.692769149866,640.4829429987732,0.0,5824.175712148639,15551.078307449598,1921.4488289963197,0.0,22779.0,-0.010262751978126795,41630.0085655706
7,7,2025,1NB,1,NB,PM-Late,3,OP,PM,3.0,65,14000.0,1,6,70,3600,1,6,0.2,0.0,5257.0,650.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.26913875598086123,0.26913875598086123,30,4.005,0.592,5257.0,650.0,0.0,0.0,0.0,5907.0,7207.0,1.0,1.2,0.40948863636363636,7207.0,0.0,1.0,0.0,4994.15,617.5,0.0,0.0,0.0,5611.65,19.999999916585182,79.99999966634073,99.99999958292591,0.2691387551893825,0.2691387558308766,0.2691387543531723,-6869.939753268309,-27479.759013073235,-34349.69876634154,64.79495373092884,68.76329007691722,-0.6177428500515493,2.6176757947250002,2.7779941127433796,-0.16031831801837937,0.012005780612276161,1344.1193142290547,3912.880685770945,166.1931817255663,483.8068182744337,0.0,0.0,1510.312495954621,4396.687504045379,13190.062512136137,1842.6988594057534,0.5118607942793759,5528.096578217261,16584.289734651782,5364.301140594246,16092.90342178274,48278.710265348214,7207.0,21621.0,64863.0,0.5147857142857143,59.999999749755546,239.99999899902218,299.9999987487777,26.602336114328367,120533.5219651651,80647.15851738487,39886.36344778022,0.0,361600.5658954953,241941.47555215462,119659.09034334065,0.0,4032.357942687164,498.57954517669884,0.0,4530.937487863863,12097.073828061491,1495.7386355300964,0.0,17721.0,-0.057710099990117926,7485.108438185706
8,8,2025,1SB,1,SB,Night,8,OP,NT,3.0,65,14000.0,1,6,70,3600,1,6,0.2,0.052631578947368425,1025.0,127.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,0.15789473684210525,0.15789473684210525,30,4.009,0.708,1025.0,127.0,0.0,0.0,0.0,1152.0,1406.0,1.0,1.2,0.07988636363636363,1406.0,0.0,1.0,0.0,973.75,120.64999999999999,0.0,0.0,0.0,1094.3999999999999,5.999564499155792,23.998257996623167,29.99782249577896,0.05263166198501076,0.05263167473517704,0.052631673569165434,4640.547017119178,18562.188068476713,23202.73508559589,64.99995097719632,69.99999999611832,0.0,2.571428571571164,2.7692328577778267,-0.1978042862066629,2.861309468329271e-06,51.25008085790422,973.7499191420958,6.350011556799109,120.6499884432009,0.0,0.0,57.60009241470333,1094.3999075852967,8755.199260682373,70.30011552830155,0.01952780986897265,562.4009242264124,1687.2027726792371,1335.6998844716986,10685.599075773589,32056.797227320767,1406.0000000000002,11248.000000000002,33744.00000000001,0.10042857142857145,17.998693497467375,71.9947739898695,89.99346748733687,7.983795894017721,1379.6021439466492,922.4344970818379,457.1676468648113,0.0,11036.817151573194,7379.475976654703,3657.34117491849,0.0,410.0006468632338,50.800092454392875,0.0,460.80073931762666,1230.0019405897015,152.40027736317862,0.0,9216.0,-0.07142927170284666,1819.8486840333292
9,9,2025,1SB,1,SB,AM-Early,1,OP,AM,3.0,65,14000.0,1,6,70,3600,1,6,0.2,0.0,4653.0,575.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,0.26913875598086123,0.26913875598086123,30,3.82,0.715,4653.0,575.0,0.0,0.0,0.0,5228.0,6378.0,1.0,1.2,0.3623863636363636,6378.0,0.0,1.0,0.0,4420.349999999999,546.25,0.0,0.0,0.0,4966.599999999999,19.999999268291408,79.99999707316563,99.99999634145703,0.013261749085316667,0.0065560589340561155,3.5335128432890947e-06,1317.1353696894337,5268.541478757735,6585.676848447168,64.46031975861138,69.9999999964179,2.0704733781909175,2.571428571560159,2.7924155616053,-0.22098699004514133,0.031763165553107056,58.62157256927952,4594.378427430721,3.5812471927281533,571.4187528072719,0.0,0.0,62.20281976200768,5165.7971802379925,5165.7971802379925,69.36531414746398,0.019268142818739994,69.36531414746398,208.09594244239193,6308.634685852537,6308.634685852537,18925.90405755761,6378.000000000001,6378.000000000001,19134.000000000004,0.4555714285714286,59.999997804874226,239.9999912194969,299.9999890243711,23.454421825412243,4376.793520284651,3517.2942254750465,859.4992948096047,0.0,4376.793520284651,3517.2942254750465,859.4992948096047,0.0,58.62157256927952,3.5812471927281533,0.0,62.20281976200768,175.86471770783857,10.74374157818446,0.0,5228.0,-0.07913828911557155,5430.183721912131
