,Year,Total Revenue,Var Total Revenue (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Toll/AADT/mi Lights,Var Toll/AADT/mi Lights (%),Capture,Var Capture (%),GP Traffic,Var GP Traffic (%),Corridor PCE,Var Corridor PCE (%)
0,2024.9999999999995,43694291.036943,,32666569.144114,,17732.157762,,0.42194,,0.42194,,0.09722,,164660.626103,,223247.88255,
1,2026.0,46095939.11122,0.054964802432574844,33825367.02317,0.03547351036295776,18371.48019,0.03605440672144633,0.429641,0.018251410153102388,0.429641,0.018251410153102388,0.099909,0.027658917918123915,165478.709763,0.004968301647828577,225145.485889,0.008499983593685423
2,2026.9999999999995,48629593.297413,0.05496480243259194,35025271.530797,0.035473510362949545,19033.85301,0.03605440678430161,0.437483,0.01825244797400627,0.437483,0.01825244797400627,0.102673,0.02766517530953161,166300.85791,0.004968301651478324,227059.218826,0.008499983597021865
3,2027.999999999999,51302509.285383,0.05496480243260016,36267740.863409,0.03547351036292534,19720.107288,0.036054406726764965,0.445468,0.01825213779735435,0.445468,0.01825213779735435,0.105514,0.02767037098360814,167127.090737,0.004968301651499196,228989.218461,0.008499983594495664
4,2029.0,54122341.57255,0.05496480243258617,37554284.944768,0.03547351036295199,20431.104058,0.0360544067847266,0.453599,0.018252713999658887,0.453599,0.018252713999658887,0.108433,0.02766457531701949,167957.428538,0.004968301651984586,230935.623061,0.008499983593469818
5,2030.0,57097165.384275,0.05496480243260171,38886467.26093,0.035473510362965976,21167.735394,0.036054406747126455,0.461878,0.018251803906093267,0.461878,0.018251803906093267,0.111433,0.027666854186456202,168791.891707,0.00496830164800488,232898.572068,0.008499983592750171
6,2031.0000000000007,58746326.52416,0.02888341529366345,39407470.761553,0.013398067176610295,21468.400791,0.014203947252913185,0.468563,0.01447351898120286,0.468563,0.01447351898120286,0.112222,0.007080487826765847,169829.562444,0.006147633790379414,234586.139326,0.007245932179898773
7,2032.0000000000005,60443121.070135,0.028883415293672554,39935454.702078,0.013398067176646045,21773.336824,0.0142039472790092,0.475345,0.01447404084402737,0.475345,0.01447404084402737,0.113016,0.007075261535171462,170873.612401,0.0061476337922277136,236285.934581,0.007245932176060288
8,2033.0000000000007,62188924.83765,0.02888341529368188,40470512.606905,0.013398067176612294,22082.604152,0.014203947263567995,0.482225,0.014473698050889272,0.482225,0.014473698050889272,0.113816,0.007078643731860845,171924.080795,0.006147633793419205,237998.046438,0.007245932179738235
9,2034.0000000000002,63985153.380403,0.02888341529367522,41012739.253485,0.013398067176630946,22396.264296,0.014203947226558933,0.489205,0.014474570999015057,0.489205,0.014474570999015057,0.114622,0.007081605398186586,172981.007083,0.006147633787615181,239722.564141,0.007245932178057801
