,Year,Total Revenue,Var Total Revenue (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Toll/AADT/mi Lights,Var Toll/AADT/mi Lights (%),Capture,Var Capture (%),GP Traffic,Var GP Traffic (%),Corridor PCE,Var Corridor PCE (%)
0,2024.9999999999995,49425447.603935,,39877886.146911,,14553.995319,,0.357851,,0.357851,,0.106395,,122238.5951,,167433.665758,
1,2026.0,52114790.697402,0.054412114079729346,41239645.679745,0.034148237642718904,15058.0475,0.03463325155409169,0.364692,0.01911689502055336,0.364692,0.01911689502055336,0.109188,0.026251233610602,122827.702817,0.0048193266334422,168856.855348,0.008500020492037796
2,2026.9999999999995,54950466.634071,0.054412114079743557,42647906.900719,0.034148237642732004,15579.556646,0.03463325148894625,0.371664,0.019117501892007338,0.371664,0.019117501892007338,0.112055,0.026257464190204027,123419.649637,0.004819326637427457,170292.142078,0.008500020488016125
3,2027.999999999999,57940437.693298,0.05441211407972135,44104257.76053,0.034148237642735335,16119.12735,0.034633251526996034,0.378769,0.019116729088639373,0.378769,0.019116729088639373,0.114997,0.026254964080139276,124014.449242,0.004819326636799071,171739.628775,0.00850002049029941
4,2029.0,61093099.398895,0.05441211407972624,45610340.435592,0.03414823764271202,16677.385141,0.03463325147065088,0.386009,0.019114552669305063,0.386009,0.019114552669305063,0.118016,0.02625285877022865,124612.115381,0.004819326640186139,173199.419138,0.008500020486899462
5,2030.0,64417304.092872,0.05441211407973068,47167853.179753,0.03414823764274266,17254.977215,0.03463325150296104,0.393389,0.019118725211070275,0.393389,0.019118725211070275,0.121115,0.026259151301518457,125212.661868,0.004819326637412802,174671.617749,0.008500020486945203
6,2031.0000000000007,66321942.386083,0.02956718416009818,47791121.819754,0.01321384370888734,17494.43069,0.013877356777489247,0.399476,0.01547323387283317,0.399476,0.01547323387283317,0.121933,0.006753911571646842,125976.936628,0.0061038136926256925,175937.246484,0.007245760652533129
7,2032.0000000000005,68282895.470467,0.02956718416008708,48422626.234152,0.01321384370887424,17737.207146,0.0138773567601016,0.405658,0.015475272607115453,0.405658,0.015475272607115453,0.122757,0.006757809616756871,126745.87638,0.006103813702587724,177212.045661,0.007245760647481392
8,2033.0000000000007,70301828.415826,0.02956718416008286,49062475.249184,0.013213843708888229,17983.352697,0.013877356732314272,0.411936,0.015476090697089662,0.411936,0.015476090697089662,0.123586,0.006753179044779456,127519.509596,0.006103813694739557,178496.081729,0.007245760654759792
9,2034.0000000000002,72380455.523388,0.029567184160093296,49710779.129098,0.013213843708890005,18232.914099,0.013877356809091301,0.418311,0.015475704963877845,0.418311,0.015475704963877845,0.124421,0.006756428721699903,128297.864925,0.006103813694594118,179789.421614,0.007245760649041033
10,2034.9999999999993,74520541.78144,0.029567184160100846,50367649.595157,0.013213843708888895,18485.938753,0.01387735677501345,0.424784,0.015474132881994507,0.424784,0.015474132881994507,0.125261,0.006751271891401123,129080.97119,0.006103813695245597,181092.13273,0.007245760647680788
11,2035.9999999999998,76723904.364001,0.029567184160083082,51033199.844891,0.013213843708879347,18742.47472,0.013877356753568604,0.431358,0.01547610079475703,0.431358,0.01547610079475703,0.126108,0.006761881192070884,129868.85739,0.0061038136972202395,182404.28298,0.007245760653536104
12,2036.999999999999,78992414.173812,0.02956718416008286,51707544.571605,0.013213843708871575,19002.570728,0.013877356746409442,0.438033,0.015474385545185099,0.438033,0.015474385545185099,0.126959,0.006748184096171395,130661.552701,0.006103813700458538,183725.940756,0.007245760649956523
13,2038.0000000000005,81327997.43094,0.02956718416010018,52390799.984145,0.013213843708896889,19266.276182,0.013877356794227635,0.444812,0.015476002949549317,0.444812,0.015476002949549317,0.127817,0.006758087256515832,131459.086476,0.006103813696635374,185057.174947,0.007245760645024912
