,Year,Total Revenue,Var Total Revenue (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Toll/AADT/mi Lights,Var Toll/AADT/mi Lights (%),Capture,Var Capture (%),GP Traffic,Var GP Traffic (%),Corridor PCE,Var Corridor PCE (%)
0,2024.9999999999995,48254820.345762,,32233601.35151,,11244.979113,,0.452185,,0.452185,,0.082205,,125547.611306,,167433.665758,
1,2026.0,51536290.359768,0.06800294748779856,33873210.074484,0.05086644539323837,11849.814924,0.05378718847959152,0.458285,0.013490053849641193,0.458285,0.013490053849641193,0.085925,0.045252721853901834,126005.769489,0.0036492783752237745,168856.855348,0.008500020492037796
2,2026.9999999999995,55040910.006818,0.06800294748777436,35596219.865031,0.05086644539322549,12487.183153,0.05378718849938391,0.464467,0.013489422520920336,0.464467,0.013489422520920336,0.089813,0.04524876345650286,126465.599618,0.0036492783692745334,170292.142078,0.008500020488016125
3,2027.999999999999,58783854.119691,0.06800294748777524,37406873.039002,0.05086644539325791,13158.833626,0.053787188413155995,0.470733,0.013490732387876792,0.470733,0.013490732387876792,0.093878,0.04526070836070506,126927.107795,0.00364927836814144,171739.628775,0.00850002049029941
4,2029.0,62781329.464521,0.06800294748776858,39309627.703772,0.05086644539323304,13866.61029,0.05378718844818686,0.477083,0.013489600261719525,0.477083,0.013489600261719525,0.098126,0.045250218368520834,127390.300145,0.003649278377540144,173199.419138,0.008500020486899462
5,2030.0,67050644.91531,0.06800294748778257,41309168.734795,0.05086644539325236,14612.456271,0.05378718846219188,0.483519,0.013490315102403505,0.483519,0.013490315102403505,0.102567,0.045258137496687834,127855.182812,0.003649278371044451,174671.617749,0.008500020486945203
6,2031.0000000000007,69770180.205186,0.04055942032043047,42220693.653775,0.02206592257597806,14978.549507,0.025053504298695684,0.490833,0.015126603091088597,0.490833,0.015126603091088597,0.104398,0.017851745688184373,128471.957702,0.004824011639066095,175937.246484,0.007245760652533129
7,2032.0000000000005,72600018.269959,0.04055942032041182,43152332.211042,0.02206592257594764,15353.814661,0.02505350426786168,0.498258,0.015127344738434356,0.498258,0.015127344738434356,0.106262,0.017854748175252233,129091.707922,0.0048240116449191905,177212.045661,0.007245760647481392
8,2033.0000000000007,75544632.92624,0.04055942032041382,44104528.232584,0.022065922575984054,15738.481522,0.025053504258917947,0.505795,0.015126701427774503,0.505795,0.015126701427774503,0.108159,0.017852101409723264,129714.447824,0.0048240116427638036,178496.081729,0.007245760654759792
9,2034.0000000000002,78608679.446047,0.04055942032041715,45077735.337814,0.02206592257597273,16132.785636,0.025053504269063165,0.513446,0.015126681758419913,0.513446,0.015126681758419913,0.11009,0.017853345537587995,130340.19183,0.004824011638618897,179789.421614,0.007245760649041033
